歌曲之九第一段,#genre#
群星-小梦想,http://em.21dtv.com/songs/60147660.mkv
群星-宝贝的新朋友,http://em.21dtv.com/songs/60147659.mkv
群星-大人物,http://em.21dtv.com/songs/60147658.mkv
群星-味道+虹之间+最炫民族风+CRAZY+趁年轻,http://em.21dtv.com/songs/60147657.mkv
群星-同一屋檐下,http://em.21dtv.com/songs/60147656.mkv
群星-一家人,http://em.21dtv.com/songs/60147655.mkv
羔羊-我爱我的羔老庄,http://em.21dtv.com/songs/60147654.mkv
羔羊-带我回草原吧,http://em.21dtv.com/songs/60147653.mkv
罗艺歆-SAY LOVE YOU,http://em.21dtv.com/songs/60147652.mkv
罗美丽-只为你心疼,http://em.21dtv.com/songs/60147651.mkv
罗汉-两岸共圆中国梦,http://em.21dtv.com/songs/60147650.mkv
罗志祥+恺乐+鼓鼓-三人行,http://em.21dtv.com/songs/60147649.mkv
罗娟-如果没如果,http://em.21dtv.com/songs/60147648.mkv
罗娟-党务红辣椒,http://em.21dtv.com/songs/60147647.mkv
红陌-又见雪花飞,http://em.21dtv.com/songs/60147646.mkv
红袖-牵魂的爱,http://em.21dtv.com/songs/60147645.mkv
红袖-爱你在心间,http://em.21dtv.com/songs/60147644.mkv
红袖-我愿今生爱上你,http://em.21dtv.com/songs/60147643.mkv
红袖-彩云中的爱,http://em.21dtv.com/songs/60147642.mkv
红袖-今天我要嫁人啦,http://em.21dtv.com/songs/60147641.mkv
红花会PG ONE-PENTAKILL,http://em.21dtv.com/songs/60147640.mkv
红秀-曾经的爱河,http://em.21dtv.com/songs/60147639.mkv
紫洛蓝-爱情在哪里居住,http://em.21dtv.com/songs/60147638.mkv
紫洛蓝-感动不了你,http://em.21dtv.com/songs/60147637.mkv
索朗扎西-江南姑娘,http://em.21dtv.com/songs/60147636.mkv
糖果树-浪漫协奏曲,http://em.21dtv.com/songs/60147635.mkv
糖果树-你是我的晴天,http://em.21dtv.com/songs/60147634.mkv
糖妹-一起不一起,http://em.21dtv.com/songs/60147633.mkv
米雪-无尾鱼,http://em.21dtv.com/songs/60147632.mkv
米卫强-喊一声塞罕坝,http://em.21dtv.com/songs/60147631.mkv
箱子君-因为是你才忘不掉,http://em.21dtv.com/songs/60147630.mkv
简兮-你早干嘛去了,http://em.21dtv.com/songs/60147629.mkv
穆合甫拉-被遗忘的时光,http://em.21dtv.com/songs/60147628.mkv
程响-等你千年,http://em.21dtv.com/songs/60147627.mkv
秦宇子-CRAZY,http://em.21dtv.com/songs/60147626.mkv
秦勇-为爱寻找,http://em.21dtv.com/songs/60147625.mkv
秋裤大叔-淡定人生路,http://em.21dtv.com/songs/60147624.mkv
秋水-一场痴心一场醉,http://em.21dtv.com/songs/60147623.mkv
秀才-你给的不是爱情,http://em.21dtv.com/songs/60147622.mkv
神马乐团-只要是你,http://em.21dtv.com/songs/60147621.mkv
石梅+张轩铭-错过雨花石的情人,http://em.21dtv.com/songs/60147620.mkv
石头-撩,http://em.21dtv.com/songs/60147619.mkv
石咏莉-再见一面,http://em.21dtv.com/songs/60147618.mkv
瞿英-高山有好水,http://em.21dtv.com/songs/60147617.mkv
瞿英-看透爱情看透你,http://em.21dtv.com/songs/60147616.mkv
瞿英-爱的是谁,http://em.21dtv.com/songs/60147615.mkv
瞿英-歌在飞,http://em.21dtv.com/songs/60147614.mkv
瞿英-拉萨情歌,http://em.21dtv.com/songs/60147613.mkv
白雪-人人尽说江南好,http://em.21dtv.com/songs/60147612.mkv
白杏薇-落花满天,http://em.21dtv.com/songs/60147611.mkv
申智珉-HALLELUJAH,http://em.21dtv.com/songs/60147610.mkv
王馨-爱着你想着你,http://em.21dtv.com/songs/60147609.mkv
王闯-魅力抚顺,http://em.21dtv.com/songs/60147608.mkv
王金金-不过是一句分手吗,http://em.21dtv.com/songs/60147606.mkv
王诗安+王蕾+方大同-明天,http://em.21dtv.com/songs/60147605.mkv
王蓉-大不了AA,http://em.21dtv.com/songs/60147603.mkv
王艳薇-无色忧伤,http://em.21dtv.com/songs/60147601.mkv
王艳薇-WHO,http://em.21dtv.com/songs/60147600.mkv
王羽泽-北京离开你很难,http://em.21dtv.com/songs/60147599.mkv
王立业-追寻梦想,http://em.21dtv.com/songs/60147598.mkv
王百合+虎牙哥-阳春三月桃花红,http://em.21dtv.com/songs/60147597.mkv
王琥-无处可逃,http://em.21dtv.com/songs/60147596.mkv
王佩译-第六感的狂想,http://em.21dtv.com/songs/60147595.mkv
王爱华-爱的心窗,http://em.21dtv.com/songs/60147594.mkv
王爱华-冰凌花,http://em.21dtv.com/songs/60147593.mkv
王爱华-你是我今生最美的情书,http://em.21dtv.com/songs/60147592.mkv
王海滨-飞吧我的梦,http://em.21dtv.com/songs/60147591.mkv
王洋-大美新疆,http://em.21dtv.com/songs/60147590.mkv
王智寒-今生陪你一起走,http://em.21dtv.com/songs/60147589.mkv
王晟涵-鸟笼,http://em.21dtv.com/songs/60147588.mkv
王旭-青春,http://em.21dtv.com/songs/60147587.mkv
王旭-真的幸福,http://em.21dtv.com/songs/60147586.mkv
王心凌-给我多一些,http://em.21dtv.com/songs/60147585.mkv
王心凌-哭泣BABY,http://em.21dtv.com/songs/60147584.mkv
王心凌-去远方,http://em.21dtv.com/songs/60147583.mkv
王心凌-一点点,http://em.21dtv.com/songs/60147582.mkv
王强+元朝-义气,http://em.21dtv.com/songs/60147581.mkv
王建磊-诉说,http://em.21dtv.com/songs/60147580.mkv
王广允-一定不是爱情,http://em.21dtv.com/songs/60147579.mkv
王小鹿-月满荷塘,http://em.21dtv.com/songs/60147578.mkv
王奕心-情不变,http://em.21dtv.com/songs/60147577.mkv
王奕心-宝宝,http://em.21dtv.com/songs/60147576.mkv
王天琦-布拉格广场,http://em.21dtv.com/songs/60147575.mkv
王勇-知心朋友,http://em.21dtv.com/songs/60147574.mkv
王力宏-无声感情,http://em.21dtv.com/songs/60147573.mkv
王力宏-亲爱的,http://em.21dtv.com/songs/60147572.mkv
王力宏-A.I.爱,http://em.21dtv.com/songs/60147571.mkv
王凯+叶翠-春天中国,http://em.21dtv.com/songs/60147570.mkv
王传越+叶翠-向着伟大梦想,http://em.21dtv.com/songs/60147569.mkv
王乐先生-男人情谊,http://em.21dtv.com/songs/60147568.mkv
王乐乐-分开之后,http://em.21dtv.com/songs/60147567.mkv
王丽达-大东湖美,http://em.21dtv.com/songs/60147566.mkv
玄鸟传说-爱情是没有硝烟的战场,http://em.21dtv.com/songs/60147565.mkv
玄鸟传说-中国节奏,http://em.21dtv.com/songs/60147564.mkv
狮子合唱团-DON'T BREAK MY HEART,http://em.21dtv.com/songs/60147563.mkv
独飞-三生石的印记,http://em.21dtv.com/songs/60147562.mkv
狂野草原-落花碎,http://em.21dtv.com/songs/60147561.mkv
爱烂漫-我的爱在哪里,http://em.21dtv.com/songs/60147560.mkv
爱烂漫-你就是我最美的相遇,http://em.21dtv.com/songs/60147559.mkv
熊汝霖-自由,http://em.21dtv.com/songs/60147558.mkv
熊梓淇-破泪,http://em.21dtv.com/songs/60147557.mkv
熊梓淇-我不管,http://em.21dtv.com/songs/60147556.mkv
熊梓淇-剑心飞扬,http://em.21dtv.com/songs/60147555.mkv
熊梓淇-冠名帮凶,http://em.21dtv.com/songs/60147554.mkv
熊梓淇-冒险家,http://em.21dtv.com/songs/60147553.mkv

歌曲之九第三十七段,#genre#
熊梓淇-SUPER HERO,http://em.21dtv.com/songs/60147552.mkv
焦艳敏-少年夫妻老来伴,http://em.21dtv.com/songs/60147551.mkv
火勒-梦里草原,http://em.21dtv.com/songs/60147550.mkv
火勒-千年酒香,http://em.21dtv.com/songs/60147549.mkv
潘美辰+JOANNA MOON-你管不着,http://em.21dtv.com/songs/60147548.mkv
潘粤明-白天不懂夜的黑,http://em.21dtv.com/songs/60147547.mkv
潘柯夫-第几个,http://em.21dtv.com/songs/60147546.mkv
潘柯夫-套路,http://em.21dtv.com/songs/60147545.mkv
湘唯一-今天我们相恋,http://em.21dtv.com/songs/60147544.mkv
温永杰-离开我,http://em.21dtv.com/songs/60147543.mkv
温喃-雨中柳,http://em.21dtv.com/songs/60147542.mkv
涓子-请你不要怀疑我的爱,http://em.21dtv.com/songs/60147541.mkv
涓子-警徽闪耀,http://em.21dtv.com/songs/60147540.mkv
涓子-山窝窝,http://em.21dtv.com/songs/60147539.mkv
海哥-最美遇见,http://em.21dtv.com/songs/60147538.mkv
海之声合唱团-闪亮的明欣,http://em.21dtv.com/songs/60147537.mkv
海之声合唱团-我的党章,http://em.21dtv.com/songs/60147536.mkv
洛天依+乐正绫+言和+乐正龙牙-并肩的光荣,http://em.21dtv.com/songs/60147535.mkv
洛天依-漂亮面对,http://em.21dtv.com/songs/60147534.mkv
洗凡-采桑子,http://em.21dtv.com/songs/60147533.mkv
洗凡-菩萨蛮 回廊小立,http://em.21dtv.com/songs/60147532.mkv
洗凡-菩萨蛮 人人尽说,http://em.21dtv.com/songs/60147531.mkv
洗凡-玉楼春,http://em.21dtv.com/songs/60147530.mkv
洗凡-点绛唇,http://em.21dtv.com/songs/60147529.mkv
洗凡-更漏子,http://em.21dtv.com/songs/60147528.mkv
洗凡-南乡子,http://em.21dtv.com/songs/60147527.mkv
洋子默-豆花之歌,http://em.21dtv.com/songs/60147526.mkv
波拉-这些年你过的怎么样,http://em.21dtv.com/songs/60147524.mkv
波拉-亲爱的我又想你了,http://em.21dtv.com/songs/60147523.mkv
沈波-相遇的地方,http://em.21dtv.com/songs/60147522.mkv
沈波-爱情抛物线,http://em.21dtv.com/songs/60147521.mkv
沈昵+程蔚然-母亲我心中的月亮,http://em.21dtv.com/songs/60147520.mkv
沈圭善-DREAM,http://em.21dtv.com/songs/60147519.mkv
汪苏泷-火星研究院,http://em.21dtv.com/songs/60147518.mkv
汤非+王莉-你飞过的天空真美,http://em.21dtv.com/songs/60147517.mkv
江美琪-能不能看到我,http://em.21dtv.com/songs/60147516.mkv
永军-青春,http://em.21dtv.com/songs/60147515.mkv
毅俊-和我们一起唱,http://em.21dtv.com/songs/60147514.mkv
殷越-兄弟如天,http://em.21dtv.com/songs/60147513.mkv
段林希-小丑,http://em.21dtv.com/songs/60147512.mkv
欧阳尚尚-今生今世的唯一,http://em.21dtv.com/songs/60147511.mkv
樊凡-最后一个傻子,http://em.21dtv.com/songs/60147510.mkv
樊凡-你会更快乐,http://em.21dtv.com/songs/60147509.mkv
楠楠-花雨恋,http://em.21dtv.com/songs/60147508.mkv
楚颜-陪你一起变老,http://em.21dtv.com/songs/60147507.mkv
楚歌-大祀官,http://em.21dtv.com/songs/60147506.mkv
梦苇-我心有一个好梦,http://em.21dtv.com/songs/60147505.mkv
梦然-用爱,http://em.21dtv.com/songs/60147503.mkv
梦然-爱还是不爱,http://em.21dtv.com/songs/60147502.mkv
梦然-爱情面具,http://em.21dtv.com/songs/60147501.mkv
梦然-爱你爱我,http://em.21dtv.com/songs/60147500.mkv
梦然-是爱情,http://em.21dtv.com/songs/60147497.mkv
梦然-我可以默默爱你,http://em.21dtv.com/songs/60147496.mkv
梦然-我以为,http://em.21dtv.com/songs/60147495.mkv
梦然-失宠,http://em.21dtv.com/songs/60147494.mkv
梦然-你不来我不好,http://em.21dtv.com/songs/60147493.mkv
梦然-亲爱的爱情,http://em.21dtv.com/songs/60147492.mkv
梅朵-下辈子不一定遇见,http://em.21dtv.com/songs/60147491.mkv
梁静茹-两难,http://em.21dtv.com/songs/60147490.mkv
梁锋-兄弟之歌,http://em.21dtv.com/songs/60147489.mkv
梁剑东-真正兄弟,http://em.21dtv.com/songs/60147488.mkv
梁剑东-夜色2018,http://em.21dtv.com/songs/60147485.mkv
梁剑东-BABY MY LOVE,http://em.21dtv.com/songs/60147484.mkv
梁一贞-焚心,http://em.21dtv.com/songs/60147483.mkv
桔里小姐-惊岁记,http://em.21dtv.com/songs/60147482.mkv
桃子与小慧-我在人民广场吃炸鸡,http://em.21dtv.com/songs/60147481.mkv
桂莹莹-香水有毒,http://em.21dtv.com/songs/60147480.mkv
桂小迪-小迪公主,http://em.21dtv.com/songs/60147479.mkv
格桑英妮-梦想与现实的距离,http://em.21dtv.com/songs/60147478.mkv
柴俊-西湖畔,http://em.21dtv.com/songs/60147477.mkv
柴俊-不是说忘记就能忘记,http://em.21dtv.com/songs/60147476.mkv
查健军-青春未散场,http://em.21dtv.com/songs/60147475.mkv
查健军-杭州让我停留,http://em.21dtv.com/songs/60147474.mkv
枫舞-为何变了心,http://em.21dtv.com/songs/60147473.mkv
枫桥-看不见的忧伤,http://em.21dtv.com/songs/60147472.mkv
林雨-我的爱不曾离去,http://em.21dtv.com/songs/60147471.mkv
林闻恩-匪夷所爱,http://em.21dtv.com/songs/60147470.mkv
林忆莲-绿光,http://em.21dtv.com/songs/60147469.mkv
林可昕-忘记你需要多久,http://em.21dtv.com/songs/60147468.mkv
林俊杰-至少还有你,http://em.21dtv.com/songs/60147467.mkv
林俊杰-爱你,http://em.21dtv.com/songs/60147466.mkv
杰克+郑如秀-爱人啊保重,http://em.21dtv.com/songs/60147465.mkv
杰克+詹曼铃-梦中再相会,http://em.21dtv.com/songs/60147464.mkv
杨黎+郑智化-星星点灯,http://em.21dtv.com/songs/60147463.mkv
杨黎-星星点灯,http://em.21dtv.com/songs/60147462.mkv
杨静+庄振凯-决心对你行,http://em.21dtv.com/songs/60147461.mkv
杨静-青春俭起来放,http://em.21dtv.com/songs/60147460.mkv
杨静-等你是一个人,http://em.21dtv.com/songs/60147459.mkv
杨静-心冷的梦,http://em.21dtv.com/songs/60147458.mkv
杨静-夜莲花,http://em.21dtv.com/songs/60147457.mkv
杨静-坚强的蝴蝶,http://em.21dtv.com/songs/60147456.mkv
杨静-再会啦心爱的人,http://em.21dtv.com/songs/60147455.mkv
杨静-你心如铁,http://em.21dtv.com/songs/60147454.mkv
杨茗淇-美人鱼,http://em.21dtv.com/songs/60147453.mkv
杨海彪-我想去旅行,http://em.21dtv.com/songs/60147452.mkv
杨成-花环,http://em.21dtv.com/songs/60147451.mkv
杨小曼-漫长的短暂,http://em.21dtv.com/songs/60147450.mkv
杨宗纬-一场恋爱,http://em.21dtv.com/songs/60147449.mkv
杨子扬-三十岁 男人罪,http://em.21dtv.com/songs/60147448.mkv
杨坤-远走高飞,http://em.21dtv.com/songs/60147447.mkv
杨坤-画心,http://em.21dtv.com/songs/60147446.mkv
杨坤-今天是你的生日,http://em.21dtv.com/songs/60147445.mkv
杨军-中国美中国梦,http://em.21dtv.com/songs/60147444.mkv
杨乐-一壶好茶,http://em.21dtv.com/songs/60147443.mkv
杜桦-青花梦,http://em.21dtv.com/songs/60147442.mkv
杜桦-舞轻弦,http://em.21dtv.com/songs/60147441.mkv
杜桦-祥和中国,http://em.21dtv.com/songs/60147440.mkv
杜桦-杜鹃花,http://em.21dtv.com/songs/60147439.mkv
杜忻恬-青春的情批,http://em.21dtv.com/songs/60147438.mkv
杜忻恬-爱过放乎开,http://em.21dtv.com/songs/60147437.mkv
杜忻恬-无重力,http://em.21dtv.com/songs/60147436.mkv

歌曲之九第三十八段,#genre#
杜忻恬-不想爱了,http://em.21dtv.com/songs/60147435.mkv
杜忻恬-CHASING FOREVER,http://em.21dtv.com/songs/60147434.mkv
杜德伟-无心伤害+不走,http://em.21dtv.com/songs/60147433.mkv
杜德伟-抱紧处理,http://em.21dtv.com/songs/60147431.mkv
杜德伟-情人,http://em.21dtv.com/songs/60147430.mkv
杜德伟-快乐快烧坏,http://em.21dtv.com/songs/60147429.mkv
杜德伟-一起看月亮,http://em.21dtv.com/songs/60147428.mkv
杜佳-心经,http://em.21dtv.com/songs/60147427.mkv
杜佳-为你写一首歌,http://em.21dtv.com/songs/60147426.mkv
李荣浩-后羿,http://em.21dtv.com/songs/60147425.mkv
李若溪-遇见整个世界,http://em.21dtv.com/songs/60147424.mkv
李苏杭-来生好好爱你,http://em.21dtv.com/songs/60147423.mkv
李硕-西安院子,http://em.21dtv.com/songs/60147422.mkv
李玲玉-鹤城蓝,http://em.21dtv.com/songs/60147421.mkv
李玉刚+霍尊-天地有灵,http://em.21dtv.com/songs/60147420.mkv
李玉刚+王子歌-新贵妃醉酒,http://em.21dtv.com/songs/60147419.mkv
李玉刚-雨花石,http://em.21dtv.com/songs/60147418.mkv
李玉刚-牵丝戏,http://em.21dtv.com/songs/60147417.mkv
李玉刚-李,http://em.21dtv.com/songs/60147416.mkv
李玉刚-月亮粑粑,http://em.21dtv.com/songs/60147415.mkv
李玉刚-刚好遇见你,http://em.21dtv.com/songs/60147414.mkv
李焕然-麻木不仁,http://em.21dtv.com/songs/60147413.mkv
李波-世界的味道,http://em.21dtv.com/songs/60147412.mkv
李梦尹-百分百爱你,http://em.21dtv.com/songs/60147411.mkv
李林伊迪-守护犬,http://em.21dtv.com/songs/60147410.mkv
李晓杰-狼奔狼跑,http://em.21dtv.com/songs/60147409.mkv
李新现+陈静-让中原更出彩,http://em.21dtv.com/songs/60147408.mkv
李斯丹妮-ANIMAL,http://em.21dtv.com/songs/60147407.mkv
李攀文-最后一片净土,http://em.21dtv.com/songs/60147406.mkv
李攀文-孤岛,http://em.21dtv.com/songs/60147405.mkv
李攀文-一起飞,http://em.21dtv.com/songs/60147404.mkv
李幸倪-随风而来 随风而去,http://em.21dtv.com/songs/60147403.mkv
李川+符龙飞+展昭+黄新皓+初俊辰-大人物,http://em.21dtv.com/songs/60147402.mkv
李小影-幸福老百姓,http://em.21dtv.com/songs/60147401.mkv
李宇春-流行,http://em.21dtv.com/songs/60147400.mkv
李宇春-今天雨可是我们在一起,http://em.21dtv.com/songs/60147399.mkv
李天平+耿岩淅-穿越遇见你,http://em.21dtv.com/songs/60147398.mkv
李夏-凡人歌+那个我,http://em.21dtv.com/songs/60147397.mkv
李国海-用我一生去赌你,http://em.21dtv.com/songs/60147396.mkv
李卫方-我该不该认输,http://em.21dtv.com/songs/60147395.mkv
李凯馨-那个女孩,http://em.21dtv.com/songs/60147394.mkv
李光-滚滚红尘,http://em.21dtv.com/songs/60147393.mkv
李健-城市之光,http://em.21dtv.com/songs/60147392.mkv
李佩玲-MAMA,http://em.21dtv.com/songs/60147391.mkv
李代沫-你来我在,http://em.21dtv.com/songs/60147390.mkv
李今龙-告诉妈妈,http://em.21dtv.com/songs/60147389.mkv
李丹凤-你到底有没有真心爱过我,http://em.21dtv.com/songs/60147388.mkv
权振东-一个人流浪,http://em.21dtv.com/songs/60147387.mkv
朱吴妮娜-大爱,http://em.21dtv.com/songs/60147386.mkv
朱亮-那时候不是现,http://em.21dtv.com/songs/60147385.mkv
望海高歌-爱的心窗,http://em.21dtv.com/songs/60147384.mkv
望海高歌-又是一年,http://em.21dtv.com/songs/60147383.mkv
望海高歌-世上没有后悔药,http://em.21dtv.com/songs/60147382.mkv
有高-大姐,http://em.21dtv.com/songs/60147381.mkv
月上林梢-我想你等你,http://em.21dtv.com/songs/60147380.mkv
曾之乔-几乎,http://em.21dtv.com/songs/60147379.mkv
曹雅雯-感谢,http://em.21dtv.com/songs/60147378.mkv
曹雅雯-幸福啊,http://em.21dtv.com/songs/60147377.mkv
曹雅雯-尪某情,http://em.21dtv.com/songs/60147376.mkv
曹雅雯-午后雷阵雨,http://em.21dtv.com/songs/60147375.mkv
曹雅雯-一个人,http://em.21dtv.com/songs/60147374.mkv
曹权权-患难见真情,http://em.21dtv.com/songs/60147373.mkv
晨熙-感谢你,http://em.21dtv.com/songs/60147372.mkv
晨熙-夜深人静更想你,http://em.21dtv.com/songs/60147371.mkv
晨熙-刚好你也在这里,http://em.21dtv.com/songs/60147370.mkv
春雨-键盘上的爱恋,http://em.21dtv.com/songs/60147369.mkv
春花-不忘初心,http://em.21dtv.com/songs/60147368.mkv
星月花雨-大学时代的爱情故事,http://em.21dtv.com/songs/60147367.mkv
星月组合-最美最美的歌曲,http://em.21dtv.com/songs/60147366.mkv
星座少女-男孩子们,http://em.21dtv.com/songs/60147365.mkv
旧是旧人-春山眉黛,http://em.21dtv.com/songs/60147364.mkv
方皓玟-假使世界原来不像你预期,http://em.21dtv.com/songs/60147363.mkv
方炯镔-RUN AWAY,http://em.21dtv.com/songs/60147362.mkv
方婷-不散不见,http://em.21dtv.com/songs/60147361.mkv
斯琴格日乐+常石磊-康定情歌,http://em.21dtv.com/songs/60147360.mkv
斯琴格日乐-乌兰巴托的夜,http://em.21dtv.com/songs/60147359.mkv
接厚芳+蒋大为-古城集安,http://em.21dtv.com/songs/60147358.mkv
接厚芳+戴玉强-大爱无疆,http://em.21dtv.com/songs/60147357.mkv
接厚芳-阳光路上,http://em.21dtv.com/songs/60147356.mkv
接厚芳-长白山下小江南,http://em.21dtv.com/songs/60147355.mkv
接厚芳-父老乡亲,http://em.21dtv.com/songs/60147354.mkv
接厚芳-永恒的爱,http://em.21dtv.com/songs/60147353.mkv
接厚芳-春天的风,http://em.21dtv.com/songs/60147352.mkv
接厚芳-我爱祖国的蓝天,http://em.21dtv.com/songs/60147351.mkv
接厚芳-我和我的祖国,http://em.21dtv.com/songs/60147350.mkv
接厚芳-希望的中国,http://em.21dtv.com/songs/60147349.mkv
接厚芳-好地方,http://em.21dtv.com/songs/60147348.mkv
指行者乐队-顺其自然,http://em.21dtv.com/songs/60147347.mkv
打扰一下乐团-世界不会轻易崩塌,http://em.21dtv.com/songs/60147346.mkv
扎西平措-齐天,http://em.21dtv.com/songs/60147344.mkv
扎西平措-鸟人,http://em.21dtv.com/songs/60147343.mkv
戴玉强+接厚芳-大爱无疆,http://em.21dtv.com/songs/60147342.mkv
戴爱玲-暗了亮了,http://em.21dtv.com/songs/60147340.mkv
