精彩漫画小说（1171个听书）推荐,#genre#
【完结】《重生归来不当舔狗，找寻真正的白月光》EP1~29  上一世舔了十八年不如酒吧认识十八天的，意外死亡重生归来，原来我也是别人的意难平！柒柒漫舍 沙雕动画 重生 都市 搞笑,https://www.youtube.com/watch?v=sT8eNFLE8c8
【完结】《祖星有难，各位穿越者集结》EP1~25  什么九龙拉棺，萧炎石昊，统统回归祖星，让你们见识一下什么叫力量！柒柒漫舍 沙雕动画 穿越 系统 都市 异能 修仙,https://www.youtube.com/watch?v=C3VthqFmi8k
【完结】《穿越武功世界，小人物逆袭成最强狠人》EP1~65  穿越前应没有武功天赋，被下属嘲笑，甚至被丫鬟毒杀，这些在我穿越后都要被一一清算！柒柒漫舍 沙雕动画 穿越 系统 历史 逆袭,https://www.youtube.com/watch?v=c47US6r3tZI
【完结】《穿越为修仙废柴，拜了个无敌女师傅》EP1~32  穿越修仙界，梦想成为一代大师却是废血脉，只想加个宗门获取丹药却拜了个无敌师傅！柒柒漫舍 沙雕动画 穿越 修仙 逆袭,https://www.youtube.com/watch?v=8s3IOHiHPFs
【完结】《海丽逆袭记》EP1~72  开局被卖，一步一步逆袭，成为最好的自己！柒柒漫舍 沙雕动画 都市 逆袭 热血,https://www.youtube.com/watch?v=qkQQ6dO3IY8
【完结】《重生顶包前，分家逆袭人生》EP1~42  爷爷想让我给杀人的堂哥顶包，上一世的我因为顶包后郁郁而终，既然重活一世，一定要逆袭活出不一样的风采！柒柒漫舍 沙雕动画 都市 重生 逆袭,https://www.youtube.com/watch?v=ryo8xK2b8D4
【完结】《最强天选打工人》EP1~38  上一辈子就是打工人，重活一世怎么还是打工人，甚至系统都是最强打工人系统！柒柒漫舍 沙雕动画 重生 系统 都市,https://www.youtube.com/watch?v=fBkpQXLCbZM
【完结】《重生为萧炎老祖，护我萧族永恒》EP1~53  穿越后第一件事就是阻止萧玄举全族血脉成帝，如果阻止不了，那就给萧家保全点实力吧！柒柒漫舍 沙雕动画 穿越 斗破苍穹 玄幻,https://www.youtube.com/watch?v=fNdho5VBgn4
【完结】《顶级雇佣兵穿越斗罗，巴雷特重狙夺唐三神位》EP1~52  穿越斗罗觉醒双生武魂，蓝银草和残缺巴雷特，成神之路从屠杀小舞开始！柒柒漫舍 沙雕动画 穿越 斗罗大陆 唐三,https://www.youtube.com/watch?v=_9PS6w-mF-0
【完结】《穿越大明，家父李景隆》EP1~64  穿越后成了李景隆的独子，用不了多久就要被处死，这可不行，砍我略施小计！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=Jla9ROYKXTE
【完结】《穿越大明，就爱跟老头子对着干》EP1~50  开局教唆老大谋权篡位，对老朱出言不逊，让我当皇帝我都不当，就是爱搞事！柒柒漫舍 沙雕动画 穿越 历史 热血,https://www.youtube.com/watch?v=2MCn9otNW-4
【完结】《穿越大明成皇子，打造无双大明帝国》EP1~140  拥有两世记忆穿越大明成为王爷，既然如此，那我就打造个无双大明帝国！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=nfw2GSl8jjM
【完结】《魂天帝重生，收萧炎为徒？》EP1~125  魂天帝重生归来，上一世提前把萧炎嘎了最后也没成帝，看来只能找另一个方法，例如把萧炎收徒！柒柒漫舍 沙雕动画 穿越 重生 斗破苍穹,https://www.youtube.com/watch?v=3_QNuNOxE3c
【完结】《穿越三国被刘关张暴揍，投奔曹操谋大业》EP1~194  作为穿越者，观念与刘备时有争吵，于是被醉酒张飞暴揍，还是投奔曹操一统三国！柒柒漫舍 沙雕动画 穿越 历史 热血 三国,https://www.youtube.com/watch?v=-vs4kt3IDII
【完结】《萧炎重生加入魂殿，成了主宰萧护法》EP1~147  重生回萧家，药老消失，又被魂族盯上，那就顺势加入魂殿，成为萧护法！柒柒漫舍 沙雕动画 重生 斗破苍穹 萧炎,https://www.youtube.com/watch?v=YIChRHHLQqc
【完结】《穿越大秦，揭皇榜当帝师》EP1~189  穿越大秦当帝师，打造万年大秦，成就一段佳话，流芳万古！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=ugm_V-B0VfI
【完结】《穿越修仙，修炼全靠手机签到》EP1~23  穿越修仙界，每天都在玩手机，万年来洞府都没出过洞府？只靠手机签到过活！柒柒漫舍 沙雕动画 系统 穿越 修仙 玄幻,https://www.youtube.com/watch?v=-soiKvbVCxk
【完结】《穿越大明，当小厮都要被陷害？》EP1~106  别人穿越都是系统金手指有背景，怎么到我这连个小厮都不给当啊！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=5x4cVI3Er6U
【完结】《重生监狱第二天，崛起找到上一世幕后黑手》EP1~37  上一世被暗算关进监狱，被设计害死了发小和母亲，重生后，发誓要崛起找到幕后黑手！柒柒漫舍 沙雕动画 都市 重生 逆袭,https://www.youtube.com/watch?v=DY3OYuoj96Q
【第一季完】《开局被问斩，穿越大明当谪仙》EP1~12  狗屁系统要求把十六个平行世界的大明延长五百年，才能放我回去，不然谁想当这个谪仙人啊！柒柒漫舍 沙雕动画 系统 穿越 历史,https://www.youtube.com/watch?v=1Y4vnWwkvfM
【完结】《穿越大明只想苟，兵强马壮却年年哭穷》EP1~111  穿越为皇子，分配到辽东，明明兵强马壮，粮食充足，却年年向朝廷哭穷，寻求支援！柒柒漫舍 沙雕动画 穿越 历史 搞笑,https://www.youtube.com/watch?v=kXWzvjrqIwg
【完结】《我的体质是别人的百倍》EP1~37  全球体制下降100倍，我单手搬石块竟吓呆大力士！都市 玄幻 柒柒漫舍 沙雕动画 逆袭,https://www.youtube.com/watch?v=VPQIM7Te61w
【完结】《神壕游戏系统，打游戏就能领丰厚奖励》EP1~46  打了两年半游戏，终于上了星耀，竟意外觉醒了系统，距离暴富不远了！都市 系统 柒柒漫舍 沙雕动画 逆袭,https://www.youtube.com/watch?v=0djkpU8NRj4
【完结】《神壕游戏系统，打游戏就能领丰厚奖励》EP1~46  打了两年半游戏，终于上了星耀，竟意外觉醒了系统，距离暴富不远了！都市 系统 柒柒漫舍 沙雕动画 逆袭,https://www.youtube.com/watch?v=0djkpU8NRj4
四小时看完《闭关被人暗算，重生后的我带着家族集体无敌》最强家族系统，修为全族总和！修仙 柒柒漫舍 系统 穿越 沙雕动画,https://www.youtube.com/watch?v=e7DlDhip2k0
【完结】《穿越修仙世界，别人修仙我只想酷炫》EP1~50  觉醒特效系统，别人都是正经修仙，只有我想让招式变得酷炫，特技·风卷残云！柒柒漫舍 沙雕动画 修仙 系统 穿越,https://www.youtube.com/watch?v=zAATZKRF5oU
【完结】《扫地百年，获亿年修为开宗立派》EP1~112   什么破系统，都扫地百年了什么都没有，结果突然系统奖励百亿修为直接无敌，系统还得是你啊！柒柒漫舍 沙雕动画 修仙 系统 穿越,https://www.youtube.com/watch?v=lJ1uDhL36Bo
【第一季完结】《区区凡骨，逆天成帝》 EP1~90  一花一世界，凡尘俗世不过是仙魔手上的一粒沙，所以虽是凡骨，也要成帝！柒柒漫舍 修仙 沙雕 沙雕动画,https://www.youtube.com/watch?v=8uMVICaAW04
【完结】《全球畸变，靠吞噬进化》EP1~12  上一世苟活八年，重生归来，吞噬黑龙基因畸变成王！柒柒漫舍 沙雕动画 都市 重生 末世,https://www.youtube.com/watch?v=hLYAPFud7eU
【第一季完结】《开局吃兔子，暴打唐三》EP1~252  开局吃了小舞，一挑三暴打唐三，一只兔子惹的祸！柒柒漫舍 唐三 沙雕 沙雕动画 石昊,https://www.youtube.com/watch?v=5-NTxgqbNv8
【完结】《开局系统解绑出走，除了修炼样样精通》EP1~131  系统绑定十年，除了修炼都学会了，结果系统解绑不干了！柒柒漫舍 修仙 沙雕 系统 沙雕动画,https://www.youtube.com/watch?v=JJJFdt4uJSs
【完结】《穿越大唐没有金手指，加入四少风流大唐》EP1~35  穿越大唐系统金手指都没有，幻想的人生巅峰直接崩坏，开了个饭馆终于加入大唐四少成为五少！柒柒漫舍 沙雕动画 穿越 历史 逆袭,https://www.youtube.com/watch?v=j7n1emKtMQ0
【完结】《穿越商朝封神始，被帝辛偷听心声》EP1~97  觉醒躺平系统，躺平就能增加修为，没想到能被帝辛偷听心声，这老小子不当人啊！修仙 柒柒漫舍 系统 穿越 沙雕动画 历史,https://www.youtube.com/watch?v=Gto5u69wreE
已完结《末日冰封，我重活一世必将复仇》EP1~13  上天怜悯，给我重活一世的机会，囤物资，建房屋，完成复仇！柒柒漫舍 沙雕动画 末世,https://www.youtube.com/watch?v=LHkTEaxY08s
已完结《开局就离婚，我王者归来》EP1~59  开局就净身出户，随后打脸前妻，都退下，我要开始装逼了！逆袭 都市 柒柒漫舍 沙雕动画 打脸,https://www.youtube.com/watch?v=-s_AASIR1Ls
【完结！】《大明：开局错把朱元璋当肥羊》EP1~106  距离皇长孙朱雄英、与千古贤后马秀英薨逝还有不到四年！而这历史车轮，随着一位愤青的穿越而来将随之改变！ 沙雕 大明 穿越  柒柒漫舍,https://www.youtube.com/watch?v=-qkFYU2r9qM
【完结💥】《穿越大秦：带领嬴政打天下》穿越大秦，揭皇榜，应聘帝子师。七国乱战，一枝独秀，带领嬴政一统天下，打造万年大秦，功盖千古！ 沙雕动画 大秦 沙雕動漫 柒柒漫舍,https://www.youtube.com/watch?v=9LPpCREemk0
已完结《斗罗大陆谁最狂，唯我狂神千寻狂》EP1~28 看谁不爽就揍谁，不服？不服憋着！柒柒漫舍 沙雕动画 斗罗大陆 唐三,https://www.youtube.com/watch?v=Cx9zX4nPi_Y
已完结《穿越三国，召集名将争天下》EP1~60  穿越三国，大丈夫就得在乱世中成就一番大业！柒柒漫舍 沙雕动画 三国 刘备 穿越,https://www.youtube.com/watch?v=TtuHKtvYGeQ
一口气看完《开局觉醒最强家族系统，获得所有族人修为总和》最强家族系统，修为是全族总和，并且还拥有投资暴击返还 修仙 柒柒漫舍 沙雕 系统 穿越,https://www.youtube.com/watch?v=0ENaONv_1YQ
历史小说合集,#genre#
连载《大乾驸马打天下》 我是大乾最狂驸马，开局被恶奴坑死，渣爹逐出家族，公主休夫。我孤身离家，徒手创业，提笔惊天下，立马定乾坤。公主后悔求复合，皇帝求我不退婚。这一世，我逆袭天下！,https://www.youtube.com/watch?v=7TmmblCBark
完结！【打造现代化明朝！】他因家财被夺，痛定思痛，决心追逐权力。官路上，他步步高升，开启工业萌芽，改革生产力，打造千年最强盛世，万国来朝！,https://www.youtube.com/watch?v=jonhs0spLvY
最新《从边疆开始称霸天下》1-230，门阀霸世，军匪割据。北方的少年扬刀挥鞭，策马山河，便要为天下寒门布衣劈开一条大道。,https://www.youtube.com/watch?v=eWXziNHCfL4
完结《毒士三国》 穿越三国，我成为了太学生。在这个英雄辈出的时代，我凭借一眼可探天时，一令可判地利，一言可断人和的智谋，成就三国第一毒士的霸业。,https://www.youtube.com/watch?v=YWuZiVXfy1M
完结！【三国：我汉少帝光复汉室！】现代人穿越至东汉末年，转眼间成为汉少帝刘辩，开局就要面对十常侍之乱，且看他如何破局，光复汉室，威震华夏……,https://www.youtube.com/watch?v=a_inX4ddsPY
完结！【极品逍遥王爷】意外穿越到陌生皇朝，本想摆烂却被迫营业！他是镇北侯之子，也是松月先生；是北境将军，也是治国能臣。看他上马平乱，下马安邦，成就万国来朝！,https://www.youtube.com/watch?v=MjiK8hvKMwg
完结《大明：第一皇孙》穿越成大明第一皇孙，却被阴谋流落民间十八载。他用现代智慧应对大明的血雨腥风，元朝献妃求和，满清求当太监，四海八荒都瑟瑟发抖。大明，永远且唯一的汉王朝！,https://www.youtube.com/watch?v=xJTi3HE8Fy8
完结！【 戍边十年归来，我娘子怎么变皇妃了？】穿越成大周七皇子，戍边十年归来，却被诬陷罪行，激活领主系统。自请就藩琼州，造船练兵，抓野人种地，召唤历史名将，开始争霸天下！,https://www.youtube.com/watch?v=9kVUIwtEwJg
完结！【原始部落当村长】穿越原始时代，我觉醒了巫术传承，只是，这给我干哪来了，这还是地球吗？为什么这里的人类品种完全不一样？头上长猫耳朵的，后背长翅膀的，还有长蛇尾巴的……,https://www.youtube.com/watch?v=Lv_QR_QVVUQ
完结《我真没想当高人》穿越大唐他只想安稳生活，却因超前见识让皇帝震惊不已，身负神秘打卡系统琴棋书画惊艳四座！皇帝跪求他出山，只因随便展示点现代知识，就被当成绝世高人！,https://www.youtube.com/watch?v=h3HOIwAsjIs
完结！【我是大唐最强地主】穿越大唐贞观，觉醒超级农场系统，种神级果蔬，养天下灵兽！房玄龄：“先生，如今国库空虚，能不能拨款几许？”不知不觉间，他已成为了天下最富有的人!大唐最具权势的人！,https://www.youtube.com/watch?v=NhMKys8Qa0c
完结！【高武大唐解签六年，才知是西游】他穿越到高武世界大唐，连真气都没练成的他连自己的道观都要保不住了，还好意外觉醒了“解签金榜”，只要给人解签，就能获得奖励。六年后，他已经拥有十万年功力，无数神功！,https://www.youtube.com/watch?v=_UJC8kF2oxo
完结《咸鱼皇子成国家栋梁》他本是一个只想躺平的闲散皇子，却因神秘科技系统被迫上位，用蒸汽机改造大明军工，让闭关锁国的王朝走向海洋霸权，当欧洲使团来访时，发现日不落帝国竟在东方升起！,https://www.youtube.com/watch?v=LttF7CGribo
最新架空爽文【名诗三百震诸国，但我只想当富商！】他重活一世，只想经商搞钱，钓鱼泡妞，过上逍遥的日子。于是大虞多了一个商人，也多了一个诗仙！数年后，他怀里躺着的女帝：爱卿，朕怀里的龙子该取个什么名呀？,https://www.youtube.com/watch?v=_1_I7uhWfNU
完结【刚成大明首富，朱元璋就求我当皇帝】穿越成了朱元璋的孙子，他只想躺平，却没想所有人都以为他在演戏！朱允炆：原来这小子一直在坑我！朱棣：别装了，老子早就看穿你了！爆笑大明，原来还可以这样当上皇帝！,https://www.youtube.com/watch?v=KupY7N5Mezs
完结！【千秋霸业】第1集共2集 一朝穿越，成为大宁朝二皇子，一朝宫变，最宠爱的三人同一日撒手人寰！临危之际，被托付皇位。他斩佞臣，杀叛贼，平边境。成就霸业，铸就千古一帝！,https://www.youtube.com/watch?v=tS1D8ZC_f_c
连载《私兵百万，皇嫂请自重》1-303章。穿越成为皇二代。开局危机四伏，他只好拳打奸臣，脚踢纨绔。剽窃诗词，装逼泡妞。发明创造，屡立功勋。纵横沙场，领兵夺权！,https://www.youtube.com/watch?v=ZQE23Tegrio
【大唐金牌县令】他穿越到了唐朝，成为了一名名不见经传的县令，凭借前世的知识储备，开始了风起云涌，波澜壮阔的人生旅程！,https://www.youtube.com/watch?v=EBbeQ1mNSjs
完结《穿到大明当县令》作为穿越而来的现代人，怎么能局限当一个小小的县令？我决定，做出一番伟大的事业，从改造凤阳县开始……谁知道却因为抓经济作风问题，居然惹来胡惟庸弹劾？老朱还来微服私访？,https://www.youtube.com/watch?v=_gAwMSJfESU
