《海阔潮生》| 讲述世界级中国企业,#genre#
20150217 中华民族  节日 欢乐传承（四） 土族纳顿节,https://www.youtube.com/watch?v=ymyhuxCwMnQ
20150210 中华民族  节日 欢乐传承（二） 冬季那达慕,https://www.youtube.com/watch?v=ZPjb0zSUmY0
20150204 中华民族  节日 欢乐传承（一） 鼓藏节,https://www.youtube.com/watch?v=48dQT_wjDIo
20150127 中华民族  雪域高原上的人们 第四集,https://www.youtube.com/watch?v=_Fep95joLd8
20150120 中华民族  雪域高原上的人们 第三集,https://www.youtube.com/watch?v=E2DG8XWdfJo
20150113 中华民族  雪域高原上的人们 第二集,https://www.youtube.com/watch?v=VBs2WmBZ47k
20150106 中华民族  雪域高原上的人们 第一集,https://www.youtube.com/watch?v=qYedvg424JY
20141230 中华民族  通向扎溪卡的光明路 第三集,https://www.youtube.com/watch?v=ySvsd2iIob0
20141223 中华民族  通向扎溪卡的光明路 第二集,https://www.youtube.com/watch?v=3xw2nV5-owo
20141216 中华民族  通向扎溪卡的光明路 第一集,https://www.youtube.com/watch?v=4t5rIgSrViI
20141209 中华民族  云岭颂歌 情醉咪依噜,https://www.youtube.com/watch?v=Wb_mFSpT3fQ
20141202《中华民族》 20141202 云岭颂歌 洱海边的风景,https://www.youtube.com/watch?v=cjW1zos-M3o
《中华民族》 20141125 云岭颂歌 情系泸沽湖,https://www.youtube.com/watch?v=iqNPI3djAgg
《中华民族》 20141118 云岭颂歌 三台山之光,https://www.youtube.com/watch?v=FvD3DrCLHKI
《中华民族》 20141111 云岭颂歌 太阳眷恋的地方,https://www.youtube.com/watch?v=5gsdzFjbArY
《中华民族》 20141021 圣城拉萨的故事 第三集,https://www.youtube.com/watch?v=YfyjIYAJRk4
20141104 中华民族 云岭颂歌 茶山纪事,https://www.youtube.com/watch?v=BBB--FG65R4
《中华民族》 20141028 圣城拉萨的故事 第四集,https://www.youtube.com/watch?v=jrK5iaQfP4w
20141014 中华民族 圣城拉萨的故事 第二集,https://www.youtube.com/watch?v=Gtd3oKVKJcg
20141007 中华民族 圣城拉萨的故事 第一集,https://www.youtube.com/watch?v=XuUqFscEiUY
20140930 中华民族 寻找边地英雄 第六集 无悔的坚守,https://www.youtube.com/watch?v=Cp5ZVVuKTUo
20140923 中华民族 寻找边地英雄 第五集 高原的目光,https://www.youtube.com/watch?v=uLwXNjZ59rg
20140916 中华民族 寻找边地英雄 第四集 守望伊犁河,https://www.youtube.com/watch?v=ZMvdwBc1Leo
20140909 中华民族  寻找边地英雄 第三集 崇高的荣誉,https://www.youtube.com/watch?v=ytJ78iknyy0
20140902 中华民族  寻找边地英雄 第二集 鲜红的国徽,https://www.youtube.com/watch?v=D_biWUaNu4s
20140826 中华民族  寻找边地英雄 第一集 寂寞的远山,https://www.youtube.com/watch?v=G8O91UndGDs
20140812 中华民族 扎溪卡的光明之路 第三集,https://www.youtube.com/watch?v=IrIiBXS1Z6I
20140805 中华民族 扎溪卡的光明之路 第二集,https://www.youtube.com/watch?v=VWnLTmq7moI
20140729 中华民族 扎溪卡的光明之路 第一集,https://www.youtube.com/watch?v=PQXOv0z9Ejg
20140715 中华民族 巧夺天工的剑川木雕（上）,https://www.youtube.com/watch?v=JffwnLD3IQk
20140611 中华民族 《走进和田》 第四集 岁月交响,https://www.youtube.com/watch?v=MWhXuf7vMjo
20140603 中华民族 《走进和田》 第三集 时光协奏（上）,https://www.youtube.com/watch?v=Lku2s-bjPWM
20140318 中华民族 多彩的民族节日 雪顿节,https://www.youtube.com/watch?v=GlRpMwfoDiE
20140306 中华民族 《梁思成 林徽因》 第一集 父亲,https://www.youtube.com/watch?v=BdJ_2FoIDBE
20140219 中华民族 丹砂女王之谜 第一集 巴寡妇清,https://www.youtube.com/watch?v=rsrHz5Qq9HM
20131209 时代 极致玩家-疯狂的泥巴,https://www.youtube.com/watch?v=rA3t53YlE3U
20131210 时代 极致玩家-遥远的刀锋（下集）,https://www.youtube.com/watch?v=L46cV8UrU4s
20131211 时代 极致玩家-岩壁上的芭蕾,https://www.youtube.com/watch?v=5iZNqehzODE
20140114 中华民族 变化在马背上发生（上）,https://www.youtube.com/watch?v=6Fgo-f4shLI
20130910 中华民族 《云岭和声》 第三集 特别委任状,https://www.youtube.com/watch?v=Mxw-Hl-L34Q
20130625 中华民族 "非遗"经典纪录 剑川木雕 下集,https://www.youtube.com/watch?v=e1TnM2HmtPc
20121225 中华民族 走进甘孜 第三集 德格印经院,https://www.youtube.com/watch?v=IWSErZv-jco
20121211 中华民族 走进甘孜 第一集 康定情歌,https://www.youtube.com/watch?v=covWgzr5r7I
20120912 中华民族 八卦城探秘 第四集 八卦城外马儿跑,https://www.youtube.com/watch?v=2-8VaR5kYLA
20120908 中华民族 八卦城探秘 第一集 天山脚下八卦城,https://www.youtube.com/watch?v=fo7ZMc955Y4
20120905 中华民族 彝海往事 下集,https://www.youtube.com/watch?v=g758W7nbNOI
20120901 中华民族 酥油飘香塔尔寺,https://www.youtube.com/watch?v=1GN1MPM9-cs
20120828 中华民族 笙声不息,https://www.youtube.com/watch?v=odpcOYhL8i8
20120828 中华民族 纳顿风情,https://www.youtube.com/watch?v=uWXzY_dE0PM
20120710 中华民族 西迁往事 第四集 嘎善往事,https://www.youtube.com/watch?v=yyj4hsnIx9E
20120605 中华民族 京岛琴音,https://www.youtube.com/watch?v=rLofhft4LAw
20120521 中华民族 滇南第一碑,https://www.youtube.com/watch?v=1ea1dHZthtE
20150224 中华民族  节日 欢乐传承（五） 塔尔寺酥油花,https://www.youtube.com/watch?v=QbX0b9tEhGQ
20150414 中华民族  探秘黎锦 第五集 龙被“龙”,https://www.youtube.com/watch?v=kPt6H4XBzA0
20150428 中华民族  魅力和田 第二集 人文咏叹,https://www.youtube.com/watch?v=AzgxG1inNyg
china·瓷 | 【全2集】,#genre#
《china·瓷》 下集 为瓷疯狂,https://www.youtube.com/watch?v=MQA4b4P5V2I
《china·瓷》 上集 青花瓷的故事,https://www.youtube.com/watch?v=1gEgyTrnuZg
食在八方 | 【全10集】,#genre#
食在八方 03 湘菜,https://www.youtube.com/watch?v=USVVvusFg9Q
食在八方 04 徽菜,https://www.youtube.com/watch?v=axqVBSa9NJM
食在八方 05 浙菜,https://www.youtube.com/watch?v=-4k0IwUlWKM
食在八方 06 苏菜,https://www.youtube.com/watch?v=HtBItEgckyM
食在八方 07 粤菜,https://www.youtube.com/watch?v=xhjS4A2DUAo
食在八方 08 闽菜,https://www.youtube.com/watch?v=kV2DOHwHNdk
食在八方 09 赣菜,https://www.youtube.com/watch?v=_VPP-n-zX5s
食在八方 10 淮扬菜,https://www.youtube.com/watch?v=QfMxNWLPdQ0
《京剧》| 呈现京剧的兴衰往事,讲述名角背后的故事【全8集】,#genre#
《京剧》第一集 定军山·溯源 | CCTV纪录,https://www.youtube.com/watch?v=xyjV8gsXGLY
《京剧》第二集 宇宙锋·呐喊 | CCTV纪录,https://www.youtube.com/watch?v=4qMqlmzyhdI
《京剧》第三集 借东风·传承 | CCTV纪录,https://www.youtube.com/watch?v=j9DRETgqu_U
《京剧》第四集 大登殿·绽放 | CCTV纪录,https://www.youtube.com/watch?v=BAtdCz8rO3Y
《京剧》第五集 生死恨·抗争 | CCTV纪录,https://www.youtube.com/watch?v=ui8anbwFW9c
《京剧》第六集 凤还巢·坤伶 | CCTV纪录,https://www.youtube.com/watch?v=tjwldLMppnI
《京剧》第七集 荒山泪·江湖 | CCTV纪录,https://www.youtube.com/watch?v=3no6yf9A2N0
《京剧》第八集 群英会·新生 | CCTV纪录,https://www.youtube.com/watch?v=RXzL3op99Dc
《探索发现》-大型人文历史地理纪录片,#genre#
《无人之境》第3集 冰川露营遇奇观 探秘古象雄遗迹【CCTV纪录】,https://www.youtube.com/watch?v=sl2VSJozMpA
《无人之境》第2集 探寻古象雄千古宝藏 神秘礼物感动村民【CCTV纪录】,https://www.youtube.com/watch?v=wQtqidZuuic
《无人之境》第1集 中国版的荒野求生！从城市去往无人区 游牧俩兄弟出师不利 高原翻车！ 【CCTV纪录】,https://www.youtube.com/watch?v=2WV0jCDexBE
20150429 探索发现  千年古帖流转谜（二）,https://www.youtube.com/watch?v=SWudR4Sxv5o
20150426 探索发现  金陵迷雾 第五集 金陵探秘,https://www.youtube.com/watch?v=_wGkrA1wJ7Y
20150422 探索发现  金陵迷雾 第一集 龙椁凤椁,https://www.youtube.com/watch?v=jx-sJHruWIg
20150420 探索发现  东北抗联 第三集 热血忠魂,https://www.youtube.com/watch?v=7LXejTHmgOw
20150419 探索发现  东北抗联 第二集 铁军突起,https://www.youtube.com/watch?v=5LfGULZP8cg
20150418 探索发现  东北抗联 第一集 暗夜星火,https://www.youtube.com/watch?v=AWuZECYTPvI
20150417 探索发现  台儿庄一九三八 第五集,https://www.youtube.com/watch?v=jD6LW1iOneM
20150416 探索发现  台儿庄一九三八 第四集,https://www.youtube.com/watch?v=Nqx-WZPbopU
20150415 探索发现  台儿庄一九三八 第三集,https://www.youtube.com/watch?v=8uOGyUmVV6c
20150414 探索发现  台儿庄一九三八 第二集,https://www.youtube.com/watch?v=EGb-kGMm_UE
20150411 探索发现  紫禁城里的米兰画师 第二集 宣纸上的油彩,https://www.youtube.com/watch?v=WttFntAzZY8
20150410 探索发现  紫禁城里的米兰画师 第一集 一支画笔的跨度,https://www.youtube.com/watch?v=WQD1e56UP6g
20150409 探索发现  史前一万年·探秘荷花山,https://www.youtube.com/watch?v=cG5pOcjA4aQ
20150407 探索发现  羊舌大墓谜（上）,https://www.youtube.com/watch?v=9DezsWM-dUA
20150406 探索发现  鹿邑仙踪（下）,https://www.youtube.com/watch?v=WyX4RGyOrco
20150405 探索发现  第一章 思念,https://www.youtube.com/watch?v=QuJHclzPwdQ
20150404 探索发现  龙塘下的王陵（三）,https://www.youtube.com/watch?v=t-p7EouS3w4
20150403 探索发现  龙塘下的王陵（二）,https://www.youtube.com/watch?v=HGMjBIiCz9E
20150402 探索发现  龙塘下的王陵（一）,https://www.youtube.com/watch?v=MvHBfCOUXoU
20150401 探索发现  西安城墙（下）,https://www.youtube.com/watch?v=NTFdNBFnqOo
20150331 探索发现  西安城墙（上）,https://www.youtube.com/watch?v=Dp-GonXwSCg
20150330 探索发现  三探跨湖桥（下）,https://www.youtube.com/watch?v=YMnE57KKUAU
20150329 探索发现  三探跨湖桥（上）,https://www.youtube.com/watch?v=zOOCj0dFmPY
20150328 探索发现  民国屋檐下（三）烽火文苑,https://www.youtube.com/watch?v=vCQn2WobwCE
20150327 探索发现  民国屋檐下（二）复兴梦,https://www.youtube.com/watch?v=8pv7wxtaYhU
20150326 探索发现  民国屋檐下（一）首都争,https://www.youtube.com/watch?v=weer_6_XzAg
20150325 探索发现  大明宫遗恨,https://www.youtube.com/watch?v=6Qdl3f59r2I
20150324 探索发现  盛唐华清宫,https://www.youtube.com/watch?v=EbRrNuda1Cc
20150323 探索发现  王浮屠,https://www.youtube.com/watch?v=s5qyBq_zNTQ
20150322 探索发现  义薄云天——白玉扁瓶（下）,https://www.youtube.com/watch?v=c1pb6wb3tl4
20150321 探索发现  义薄云天——白玉扁瓶（上）,https://www.youtube.com/watch?v=7-vS1K0PGbQ
20150320 探索发现  小清河 第三集 蝶变,https://www.youtube.com/watch?v=10CYeB_tHqg
20150319 探索发现  小清河 第二集 脉动,https://www.youtube.com/watch?v=9sfGy7_C9WQ
20150318 探索发现  小清河 第一集 沧桑,https://www.youtube.com/watch?v=ToqFIeyfOPU
20150317 探索发现  千古华裳——马山一号墓丝织品,https://www.youtube.com/watch?v=6tEoqFSR8Pk
20150316 探索发现  睡美人谜,https://www.youtube.com/watch?v=ArzBASW-2_4
20150315 探索发现  手艺叶舞轻扬,https://www.youtube.com/watch?v=GgKV9aiNUho
20150310 探索发现  手艺御窑金砖,https://www.youtube.com/watch?v=-vBrp7462fc
20150309 探索发现  手艺竹丝扣瓷,https://www.youtube.com/watch?v=LyIT3fY8Uoc
20150308 探索发现  手艺雪岭皮衣,https://www.youtube.com/watch?v=xmLhvcx_9mQ
20150307 探索发现  手艺龙凤花烛,https://www.youtube.com/watch?v=Bj72YVOGi5E
20150306 探索发现  手艺生系悬丝,https://www.youtube.com/watch?v=QKSftH2aTAE
20150306 探索发现  秦公大墓,https://www.youtube.com/watch?v=L4ptB2T_gPw
20150305 探索发现  明月出天山 第五集 马蹄到处是家乡,https://www.youtube.com/watch?v=n32aIpKN3eo
20150303 探索发现  明月出天山 第三集 千尺乔松万里山,https://www.youtube.com/watch?v=lRaJVh0QnJU
20150304 探索发现  明月出天山 第四集 大漠瀚海育苍生,https://www.youtube.com/watch?v=3UckMY_SgIs
20150302 探索发现  明月出天山 第二集 月下瑶池雨后山,https://www.youtube.com/watch?v=rJtwPfTL3YQ
20150301 探索发现  明月出天山 第一集 三峰并起插云寒,https://www.youtube.com/watch?v=hEX5yCwnBns
20150228 探索发现  鹿邑仙踪（下）,https://www.youtube.com/watch?v=iPMMqqfikK0
20150227 探索发现  鹿邑仙踪（上）,https://www.youtube.com/watch?v=24frqAYi5BM
20150226 探索发现  2015考古进行时（十）古墓丹青,https://www.youtube.com/watch?v=wyelORHVq3o
20150225 探索发现  2015考古进行时（九）庆元疑冢,https://www.youtube.com/watch?v=V4M8Jta0VGU
20150224 探索发现  2015考古进行时（八）蜀中佛迹,https://www.youtube.com/watch?v=vzIv6OURTwQ
20150223 探索发现  2015考古进行时（七）賨人谜踪,https://www.youtube.com/watch?v=EbmCU4LNfH4
20150222 探索发现  2015考古进行时（六）解码双墩,https://www.youtube.com/watch?v=N1UcHDGJT7g
20150221 探索发现  2015考古进行时（五）田庄大墓,https://www.youtube.com/watch?v=QdNGUF3DXD8
20150220 探索发现  2015考古进行时（四）蓝色遗骨,https://www.youtube.com/watch?v=D1VxxITAgh0
20150219 探索发现  2015考古进行时（三）曾侯葬谜,https://www.youtube.com/watch?v=FgXo0WmZgbA
20150218 探索发现  2015考古进行时（二）铁血遗城,https://www.youtube.com/watch?v=ly-v9urT7gc
20150217 探索发现  2015考古进行时（一）宋船奇金,https://www.youtube.com/watch?v=SG9nq9PkzCM
20150217 探索发现  秦公大墓,https://www.youtube.com/watch?v=rzwc3_lYrkA
20150215 探索发现  无人境 第三集 风浪彼岸,https://www.youtube.com/watch?v=htFdV1hVr9M
20150214 探索发现  无人境 第二集 象雄秘境,https://www.youtube.com/watch?v=vByFW1f39aE
20150213 探索发现  无人境 第一集 游牧兄弟,https://www.youtube.com/watch?v=Qb1KtCooBpo
20150212 探索发现  浐灞长歌 第五集 千年守望,https://www.youtube.com/watch?v=mq9KH7CQpyA
20150211 探索发现  浐灞长歌 第四集 生生不息,https://www.youtube.com/watch?v=NiLD-AYMWPA
20150210 探索发现  浐灞长歌 第三集 大汉漕渠,https://www.youtube.com/watch?v=IcrInMNRazM
20150209 探索发现  浐灞长歌 第二集 灞水一方,https://www.youtube.com/watch?v=d9-AQ3TFOow
20150208 探索发现  浐灞长歌 第一集 万古长河,https://www.youtube.com/watch?v=6tkVo0YoXzE
20150207 探索发现  遇真宫重生记（下）,https://www.youtube.com/watch?v=ySPB7GF_CHc
20150206 探索发现  遇真宫重生记（上）,https://www.youtube.com/watch?v=hWdsx1SDVnE
20150205 探索发现  纪山楚殇（下集）,https://www.youtube.com/watch?v=cJvnyolGcUE
20150204 探索发现  纪山楚殇（上集）,https://www.youtube.com/watch?v=87XbLnNSJzs
20150203 探索发现  鬼斧神工龙王山,https://www.youtube.com/watch?v=PUYSFSsgMEo
20150202 探索发现  太湖画脉（五）啸马冠中启鸿蒙,https://www.youtube.com/watch?v=5Z672_t35oM
20150201 探索发现  太湖画脉（四）汀鹭霞蔚映松岩,https://www.youtube.com/watch?v=mg6ZsrVmD-U
20150131 探索发现  太湖画脉（三）江南画师观岱柳,https://www.youtube.com/watch?v=6d0LiSB4FyE
20150130 探索发现  太湖画脉（二）烟波寂寥倪云林,https://www.youtube.com/watch?v=QAIEYmxcS1M
20150130 探索发现 李鸿章命令丁汝昌采“保船制敌”策,https://www.youtube.com/watch?v=a9ZOoUtOolI
20150130 探索发现 丁汝昌服毒自尽 多名将士自杀殉国,https://www.youtube.com/watch?v=1lSHcO5jFpQ
20150130 探索发现 签订威海降约11款,https://www.youtube.com/watch?v=tKJmCRDzlPg
20150130 探索发现 清朝军队腐败导致战力低下,https://www.youtube.com/watch?v=xycr_VJUypg
20150130 探索发现 日军攻陷旅顺要塞,https://www.youtube.com/watch?v=CK2M1w5LoMI
20150130 探索发现 甲午战争中国军人损失惨重,https://www.youtube.com/watch?v=GLwQGlFaI20
20150130 探索发现 将领失职导致清军战败,https://www.youtube.com/watch?v=flSAgQxKa5M
20150130 探索发现 中国没有能力建立与北洋海军规模相当的舰队,https://www.youtube.com/watch?v=gSFzKb29fvM
20150130 探索发现 朝鲜东学党起义点燃了甲午战争的导火索,https://www.youtube.com/watch?v=dF5nXYRo8m0
20150130 探索发现 部分劳工逃出炼狱,https://www.youtube.com/watch?v=VxtYTbKiC6Y
20150130 探索发现 清政府开展了革新图强的洋务运动,https://www.youtube.com/watch?v=yIQ9zhU2CNE
20150130 探索发现 中国劳工计划暴动,https://www.youtube.com/watch?v=F549eMgFRWs
20150129 探索发现  太湖画脉（一）千年画圣顾恺,https://www.youtube.com/watch?v=rh-j1yqZgJk
20150128 探索发现  纳西 纳西（六）自觉,https://www.youtube.com/watch?v=h5FjSF9MmlU
20150127 探索发现  纳西 纳西（五）神殇,https://www.youtube.com/watch?v=t2e38qY-Q6Y
20150126 探索发现  纳西 纳西（四）随风,https://www.youtube.com/watch?v=3E94OpAqlgQ
20150121 探索发现  星汉灿烂（上）,https://www.youtube.com/watch?v=tfHKNUw0jYQ
20150125 探索发现  纳西 纳西（三）古韵,https://www.youtube.com/watch?v=QMctFWT_CGs
20150124 探索发现  纳西 纳西（二）临天,https://www.youtube.com/watch?v=p8dqFrnnz4o
20150123 探索发现  纳西 纳西（一）无墙,https://www.youtube.com/watch?v=NuhPLRZwl4w
20150122 探索发现  星汉灿烂（下）,https://www.youtube.com/watch?v=7W5IRyAHR-w
20150120 探索发现  岐黄春秋 第四集 传承,https://www.youtube.com/watch?v=U42IyIv_oFM
20150119 探索发现  岐黄春秋 第三集 长风,https://www.youtube.com/watch?v=N7Qg3mpRcqM
20150118 探索发现  岐黄春秋 第二集 内经,https://www.youtube.com/watch?v=jAopgkans44
20150117 探索发现  岐黄春秋 第一集 发现,https://www.youtube.com/watch?v=7xp1UHRO2P4
