短剧预告,#genre#
[MULTI SUB] 《处处吻》王朝阳&郭静（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=trssY--8tdQ
[MULTI SUB] 《醉清梨》刘宇航&刘夕语（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=Rl7hbKtrSns
[MULTI SUB] 《蛇妻龙夫》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=6ckb1ufboG8
[MULTI SUB] 《炙热溺爱》李柏言＆李欣怡（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=ymwyRH_nxyo
[MULTI SUB] 《三爷谋娶》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=eloNN_gxViU
[MULTI SUB] 《新婚蜜爱》王朝阳＆李丫丫（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=FDdSfyNuI9c
[MULTI SUB] 《学姐我的心被你偷啦》林琦婷（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=LgysoGCavwo
[MULTI SUB] 《厉先生夫人她总想演反派》陈政阳＆左一（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=gH4jQoy5Ok8
[MULTI SUB] 《摘星》黄靖洲＆郑锋（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=6-3N51nKNY8
[MULTI SUB] 《陆地剑仙：剑阁守剑八十年》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=i5xAfYal7cU
[MULTI SUB] 【完整版结局】《不二臣》申浩男＆黄云云（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=R5G27tuyR_o
[MULTI SUB] 【完整版结局】《冷宫弃妃升职记》李豪＆彭瑶（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=vcKq8EgIvE4
[MULTI SUB] 【完整版结局】《我家王妃怀里藏着万能空间》李景泽＆郑晨雨（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=F8SnMcdyJAI
[MULTI SUB] 【完整版结局】《白日不熟》赵菲（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=cdR2XnOddmc
[MULTI SUB] 【完整版结局】《龙王聘》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=cVOS7l_IEoY
[MULTI SUB] 【完整版结局】《摄政王妃她医毒双绝》王嘉懋＆觅七（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=WnTjAsZRyFw
[MULTI SUB] 【完整版结局】《星光不及她耀眼》于龙&杨咩咩（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=mWsYluo98Nw
[MULTI SUB] 【完整版结局】《报告容先生你的小甜妻要亲你了》温宇＆孟嘉鑫（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=qQ3kTo1SEiI
[MULTI SUB] 【完整版结局】《昭华乱》李若洵＆岳雨婷（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=KraGEP0FV1s
[MULTI SUB] 【完整版结局】《相公战死，她养两儿一女冠绝京城》曾乙同＆潘琢玉（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=DUbHX6lDvd8
[MULTI SUB] 【完整版结局】《我在古代席卷天下&撩帝心》王宇威＆黄云云（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=YSJgj-84L5w
[MULTI SUB] 【完整版结局】《我离开后高冷姐姐后悔了》严浩&蒋昕妍（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shortsvideo shorts,https://www.youtube.com/watch?v=agx4nDKpUy0
[MULTI SUB] 【完整版结局】【于龙&杨咩咩】秦心本是秦家唯一的千金大小姐，可爷爷过世便被针对。雪夜中秦心被父亲像垃圾一样丢弃在墓地，却遇到了阴郁总裁庄冥。双向救赎，你的出现，让我生命有了光。,https://www.youtube.com/watch?v=FkPj3fVlrQU
[MULTI SUB] 【完整版结局】祝无双穿越到大宁朝女皇后的身上，系统告知皇后三天后全家会被暴君处死，需要根据系统任务攻略皇帝才能返回现代，谁知皇帝竟然会读心术，祝无双一言一行都被皇帝了如指掌。,https://www.youtube.com/watch?v=xtYBJkkY85M
[MULTI SUB] 【孟娜新作】许恩棠在结婚周年纪念日看到陆襟与前女友同入酒店，质问为什么和她结婚？陆襟却不解释。心灰意冷的许恩棠自我了断，意外回到十年前，再次见到少年陆襟，这次决定不会再爱他。,https://www.youtube.com/watch?v=YlROA4DabtA
Deleted video,https://www.youtube.com/watch?v=mMJAPc9LGXU
[MULTI SUB] 【完整版结局】白薇穿越到八零年代一个二十岁漂亮女青年身上，被母亲逼着相亲时，把军衔是营长、高大帅气、急于结婚让爷爷放心的陆司霆错认成了自己的相亲对象，两人不打不相识~,https://www.youtube.com/watch?v=mD6j277ybU8
[MULTI SUB] 【完整版结局】机场手撕渣男后，我三小时闪婚兵哥哥竟是千亿首富！江晚吟修罗场抓奸反被宠上天，军装变高定藏惊天隐婚！看腹黑大佬如何装穷护妻狂撒糖闪婚  shortsvideo,https://www.youtube.com/watch?v=kR4CpF8dklQ
[MULTI SUB] 【完整版结局】带离婚协议闯军营那晚，才发现禁欲教官是暗恋我三年的教官！ 军婚六年隐忍成瘾，他用战地玫瑰铺满解剖实验室："林博士，要解剖心脏先拆我肋骨，我的心给你。",https://www.youtube.com/watch?v=EG80BYc-pto
[MULTI SUB] 【完整版结局】"闪婚三年不知老公是机长！"乔晚晚被绑架时，周衍西撕裂制服救妻。万米高空囚爱修罗场，看腹黑机长如何用航线图追妻 先婚后爱 爱情 闪婚 最新短剧推荐,https://www.youtube.com/watch?v=3OaHgGxETY8
[MULTI SUB] 【完整版结局】高二那年，江菀搬来厦市，成了顾斯年的邻居，她一出门就撞进了他的怀里。怦然心动。装不熟三年竟为高考后官宣：“顾斯年！我会一直一直喜欢你” 青梅竹马 校园言情,https://www.youtube.com/watch?v=gOnSfowCxMA
[MULTI SUB] 【完整版结局】等你分手很久了,https://www.youtube.com/watch?v=BhHH-mfSazQ
[MULTI SUB] 【完整版结局】辞首辅,https://www.youtube.com/watch?v=auXyazsjYJM
[MULTI SUB] 【完整版结局】甜蜜意外,https://www.youtube.com/watch?v=z3SPRL11HPE
[MULTI SUB] 【完整版结局】"霸道总裁装穷五年竟为追妻！"陈书瑶救下顾明修那晚，并不知道他身份。闪婚后，为了不让陈书瑶离开自己，顾明修只能一个又一个“谎言”爱着妻子,https://www.youtube.com/watch?v=Z0G2GyAbTrw
[MULTI SUB] 【完整版结局】裴池是京城有名的纨绔子弟，突然一反常态的答应贵圈子弟最不屑的联姻。众人哗然，阮鸢是只母老虎。裴池喝醉了酒将她堵在墙角，怒道：我喜欢你十六年了，你是不是眼瞎看不见。,https://www.youtube.com/watch?v=_R8OUJnU9k4
Deleted video,https://www.youtube.com/watch?v=FE7A5vFbTqk
Deleted video,https://www.youtube.com/watch?v=ByKIkaF5Z0g
[MULTI SUB] 【完整版结局】白月光出国，为应付催婚，傅铭乔和小演员沈瑶契约成婚。三年合约即将到期，白月光回归，沈瑶自觉要离开。傅铭乔却已经爱上沈瑶。沈瑶却拒绝：你明明就不喜欢我！,https://www.youtube.com/watch?v=XzBUddtgn2M
[MULTI SUB] 【完整版结局】施颜与秦修寒协议结婚三年，秦修寒欲让她与别人生子，施颜不从。为摆脱秦家，她招惹萧尘宴：“萧尘宴，都传你天不怕地不怕，那你敢包养我吗？”,https://www.youtube.com/watch?v=-RGUjHQnb7g
[MULTI SUB] 【完整版结局】"穿越首夜发烧，浑身发烫，我把军官抵在缝纫机上！"夏青柠手撕80年代极品母女，车间主任耍流氓反被军车押送："陆惊蛰，你媳妇太猛了！",https://www.youtube.com/watch?v=NfOSXvMPrRs
[MULTI SUB] 【完整版】乡下真千金竟是老祖宗,https://www.youtube.com/watch?v=WmPLN1Ct-iw
[MULTI SUB] 【完整版】娇骨,https://www.youtube.com/watch?v=ZD21RVlQxEE
[MULTI SUB] 【完整版】桑念不小心爬到了修仙界。任务是嫁给男配谢沉舟，虐待他，羞辱他，然后被他嘎掉。谢沉舟恨桑念。所有人都这样认为，可她死的那一日，谢沉舟弃仙途入魔道，纵身跃下无尽炼狱。,https://www.youtube.com/watch?v=H6jbFf0DnMM
Deleted video,https://www.youtube.com/watch?v=iT23IWeZUow
Deleted video,https://www.youtube.com/watch?v=3BHm8u0JA7g
Deleted video,https://www.youtube.com/watch?v=ZN7-wfFvy8U
[MULTI SUB] 【完整版结局】千年修仙大佬云渺失忆成黄泉摆渡人，来到周家，曾是奴人的周苍山弥留相见。云渺发现孙莹背后有老太太求助，葬礼上质问孙家人。经波折，云渺知晓孙家隐情，成功超度老太太~,https://www.youtube.com/watch?v=ibO9-h3TeYM
[MULTI SUB] 【80集完整版】【于龙&杨咩咩】江挽声遭下药，意外与闺蜜小叔秦谟共度春宵。事后她想保持距离，殊不知秦谟早对她意有所图。秦谟确定心意展开强制爱，在他的强大攻势下江挽声渐渐沦陷,https://www.youtube.com/watch?v=avI4ZG5fd4g
[MULTI SUB] 【73集完整版】尤娜作为老师因为颜值在学校出名。学生玩手机偷拍被教导主任叫家长，来的人是他哥哥。可尤娜万万没想到，学生的哥哥竟然是大学的爱慕对象萧宸，自己却是萧宸表弟的班主任,https://www.youtube.com/watch?v=51i5GZl4Yhk
[MULTI SUB] 【73集完整版】男科女医生沈舒宜，为了增加挂号率，竟然和首富厉宴臣产生交集，还到处说厉宴臣“不举”。原以为这个到处散播自己谣言的女人是个心机女，没想到慢慢发现了她的可爱~,https://www.youtube.com/watch?v=G6X8Bv2TZgA
[MULTI SUB] 【1-68集完整版】南曦上辈子错爱新科状元顾青书，为了顾青书竟然利用对自己痴情的摄政王容毓。顾青书是个渣男，和妹妹南月勾结在一起害自己惨死。重活一世，南曦发誓一定要拨乱反正~,https://www.youtube.com/watch?v=EzKI5te5xis
[MULTI SUB] 【1-77集完整版】沈卿穿越到小说中，变成出场就被收拾掉的炮灰。为了能在宫中过上好日子，沈卿开始攻略皇帝轩辕翎。在攻略过程中，轩辕翎逐渐爱上沈卿，和轩辕翎共同经历生死后~,https://www.youtube.com/watch?v=5EY5vNUzwA8
Deleted video,https://www.youtube.com/watch?v=wcXUc3FOCOY
[MULTI SUB] 【1-80集完整版】江晚栀曾甩了西门礼臣，三年后她落魄将与他人联姻，西门已成权贵。本以为他回来报复，实则为爱纠缠，爱意渐浓，三年前分手真相也揭晓，他从华尔街权贵沦为她的裙下臣。,https://www.youtube.com/watch?v=zB-o_UHV8wY
Deleted video,https://www.youtube.com/watch?v=vpsQ8GWd_JY
Deleted video,https://www.youtube.com/watch?v=SuAM3TJub4k
[MULTI SUB] 【1-98集完整版】小神医沈星晚，因奶奶遗愿赴京都，与素未谋面的傅霆夜闪婚。傅霆夜五年前于云雾山被小仙女所救，念念不忘，面对上门的沈星晚，他本要解约却惊觉她就是恩人~,https://www.youtube.com/watch?v=ZoEtODTCbu8
[MULTI SUB] 【1-117集完整版】穿到家属院，我改写炮灰人生,https://www.youtube.com/watch?v=okVCtO7rdtU
[MULTI SUB] 【1-75集完整版】拜金少女林浅邂逅傲娇男，为了钱，她毫不犹豫化身职业舔狗。本只想轻松捞金，却没料到意外被卷入豪门纷争的惊涛骇浪。林浅巧妙周旋在一众金主之间，将他们玩弄于股掌~,https://www.youtube.com/watch?v=spBCViVxPxg
Deleted video,https://www.youtube.com/watch?v=0Zx8JgxRK7g
[MULTI SUB] 【1-79集完整版】顶流女星宁喻从孤儿院里资助了少年占行之。四年过去，占行之对宁喻早已不是姐弟之情，只要是靠近她的异性，都会被他报复。占行之占有欲不让任何人占有宁喻~,https://www.youtube.com/watch?v=TVoVR8dZ0WQ
[MULTI SUB] 【1-100集完整版】今雾以为傅聿臣是自己的白月光，而现实的一幕幕，教她认清了现实。遇见段时焰后，今雾发现他们有太多的巧合，殊不知那些所有的巧合，都是段时焰的蓄谋已久的暗恋,https://www.youtube.com/watch?v=hNHdw_ewO8w
[MULTI SUB] 【1-123集完整版】亲吻南枝~总裁 闪婚 暗恋成真爱情 现代言情,https://www.youtube.com/watch?v=qdZZa6GlXpw
[MULTI SUB] 【1-83集完整版】住进阿姨家后，我觉醒了时间暂停~叶白前世混黑社会丧命，重生后，因帮女神沈梦瑶出头被学校开除，暂居秦遇阿姨家。意外开启时间暂停系统，做好事攒暂停次数,https://www.youtube.com/watch?v=W6dc4ntxEhM
[MULTI SUB] 【1-98集完整版】我从来没有想过，我的妹妹竟然和我相恋五年的男友在一起。领证当天途中，孟织与未婚夫发生了车祸，危险之际，未婚夫竟先救走妹妹总裁 闪婚 暗恋成真爱情,https://www.youtube.com/watch?v=vV8Djhizlpw
Deleted video,https://www.youtube.com/watch?v=qgaZVRs_Hrc
[MULTI SUB] 【1-93集完整版】订婚四年未婚夫换了52个情人，江芙电梯偶遇帅哥，她勾住对方的颈“先生，约不！”一夜疯狂，原以为永不相见，哪想到家宴上男人端坐主位，未婚夫笑着介绍“叫三叔！”,https://www.youtube.com/watch?v=eX5g7Ygupac
[MULTI SUB] 【1-93集完整版】宁曦华穿越成为恶毒女配。为摆脱原书设定，她要求前往猗州。。苏璧意外发现宁曦华在身边时，他的毒发症状能得到缓解，对宁曦华提出同居。权谋 古风,https://www.youtube.com/watch?v=rM7WBCe3wb4
[MULTI SUB] 【1-90集完整版】梁清妍在聚会中，见到了男友陆泽的朋友宋原野后，被对方盯上，费尽心机想占有她。她一次次想逃离，却在某一天突然想起，宋原野竟然就是自己反复梦到的那个人！！,https://www.youtube.com/watch?v=T3r5q8QsU6Q
[MULTI SUB] 【1-80集完整版】穿越六零，不够善良的你们：程渺渺穿越到年代文，成了受气包小白菜般的女配。,https://www.youtube.com/watch?v=915BJLQn_o8
[MULTI SUB] 【1-109集完整版】弹幕教我来宫斗：一朝被迫害，沈衔月意外觉醒“弹幕视角”，有人诬陷她、暗杀她，甚至联手布局对付她，她借弹幕预判阴谋，逆袭成了冷面帝王裴玄的最爱权谋 古风,https://www.youtube.com/watch?v=MAnWPxIsxCM
[MULTI SUB] 【1-81集完整版】重生首夜我强吻疯批大佬，时星撕碎婚约甩贺昇脸上："我们结束了！"祁宸衍掐腰囚吻："时小姐，你重生前早在我就爱了你十年！"重生复仇 疯批修罗场,https://www.youtube.com/watch?v=6hywTd6fWOQ
[MULTI SUB] 【1-81集完整版】寿数将尽的玄学天才少女林溪，和命中注定的未婚夫傅氏集团掌权人傅京尧相遇，一咬定情，而后摆摊算命经历重重磨难~,https://www.youtube.com/watch?v=VCiUWBC7NFM
[MULTI SUB] 【1-60集完整版】长公主岳云珠流落民间与程世美成婚，程世美高中状元后为攀附慕珠公主抛弃她。岳云珠恢复身份，程世美和慕珠公主悔不当初~权谋 古风,https://www.youtube.com/watch?v=dphOGVekdew
[MULTI SUB] 【1-95集完整版】穿成炮灰原配，我惊艳家属院:夏青柠意外穿到年代文里成被算计失身，跳湖惨死的男主的前妻。即将失身的她跳河自救，被四年没回家的老公救下~,https://www.youtube.com/watch?v=WwJjqglgHAw
[MULTI SUB] 【1-72集完整版】姜映晚本钟情容时箐，却因裴砚忱执着追求陷入两难。经多次冲突、误会，在裴砚忱保护下她认清对其感情。可容时箐再度现身，让这段感情面临更多挑战。,https://www.youtube.com/watch?v=YAvkJBclj5c
[MULTI SUB] 桑下情劫：大学生桑念意外穿进仙侠书中，成为恶毒女配。为了回去，她努力拉满反派谢沉舟的好感度。然而，仙魔纷争突起，她被卷入其中，历经身死。好在重生之后，她成功扭转局面，终得圆满。,https://www.youtube.com/watch?v=8gDTwp8GlrI
[MULTI SUB] 【1-88集完整版】许枝俏初见周琮，被他耳钉寒光吓退。周琮住进她家示好，却被她听到“玩玩”。许枝俏消失后周琮疯了，酒会上他跪擦女孩鞋上尘埃求她回来~,https://www.youtube.com/watch?v=VmSREiAjhEY
[MULTI SUB] 【1-73集完整版】京大系花池雾与校草沈盛屹，从高中暗恋到大学相恋，却因集团危机留学分离。四年后同学聚会重逢，池雾知晓沈盛屹守护秘密，沈盛屹未忘旧情，两人开始互相试探~,https://www.youtube.com/watch?v=WIpsfKRXplc
[MULTI SUB] 他的高考倒计时，是她的生命倒计时：江荞转学到了A市六中，遇见了不良少年许肆，乖软的江荞逐渐抚平许肆隐藏在心底的伤痛，许肆向江荞告白，江荞承诺高考一起考上同一所学校，可他不知道~,https://www.youtube.com/watch?v=fr_OMdTYaW8
[MULTI SUB] 【1-100集完整】不是联姻吗，裴大人怎么这么爱？姜时愿追逐沈律初十年，却遭到拒绝，于是她转头答应了家里的联姻，准备嫁给裴子野，哪知大婚当日进来的却是裴子野那矜贵冷肃的小叔裴彻,https://www.youtube.com/watch?v=Ny4LlNY8lPQ
[MULTI SUB] 《荆棘绽花》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=4_wuHZFAiM4
[MULTI SUB] 《满城静待梨花开》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=MRd6nn9wfBE
[MULTI SUB] 《 神医美人在八零》（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=RXp7jbDDRnE
[MULTI SUB] 《心知沦陷》（93集）张旋&王思齐（高清全集）重磅推荐短剧 热门短剧 短剧推荐 爱情 都市 霸总shorts,https://www.youtube.com/watch?v=PrAOgwOBv6o
