 金戈铁马（骑兵篇）,#genre#
不褪色的胶片记忆——董存瑞  【文化大百科 20151204】超清版,https://www.youtube.com/watch?v=FwW0E7TeKxs
不褪色的胶片记忆——我这一辈子  【文化大百科 20151203】超清版,https://www.youtube.com/watch?v=9YEg2xR6WBw
不褪色的胶片记忆——鸡毛信  【文化大百科 20151203】超清版,https://www.youtube.com/watch?v=FKLeGbRt-PU
不褪色的胶片记忆——白毛女  【文化大百科 20151203】超清版,https://www.youtube.com/watch?v=HyG2ZkMfHK4
明成化斗彩鸡缸杯  【文化大百科 20151203】超清版,https://www.youtube.com/watch?v=s2tgRYrQN5M
不褪色的胶片记忆——三毛流浪记  【文化大百科 20151202】超清版,https://www.youtube.com/watch?v=2QDKR8JTdHM
张翼鹏  【文化大百科 20151202】超清版,https://www.youtube.com/watch?v=Nq7dV5XXJQE
不褪色的胶片记忆——生死恨  【文化大百科 20151201】超清版,https://www.youtube.com/watch?v=098obqnAA-o
不褪色的胶片记忆——小城之春  【文化大百科  20151201】超清版,https://www.youtube.com/watch?v=7rbiJnnamvo
不褪色的胶片记忆——万家灯火  【文化大百科 20151201】超清版,https://www.youtube.com/watch?v=L2LcSFIzrGI
不褪色的胶片记忆—一江春水向东流  【文化大百科 20151201】超清版,https://www.youtube.com/watch?v=31losiScUr4
不褪色的胶片记忆——铁扇公主  【文化大百科 20151130】超清版,https://www.youtube.com/watch?v=ChBaLAZVRi0
不褪色的胶片记忆——十字街头  【文化大百科 20151130】超清版,https://www.youtube.com/watch?v=jxK1Wsy7Y38
四小名旦  【文化大百科 20151009】超清版,https://www.youtube.com/watch?v=UyS16tJQeZI
云南花灯戏  【文化大百科 20151008】超清版,https://www.youtube.com/watch?v=88U1Iap38xI
不褪色的胶片记忆---五朵金花【文化大百科 20151007】超清版,https://www.youtube.com/watch?v=52zBu4v9EWw
——中国文艺,#genre#
最爱女笑星——金珠  【中国文艺 20160607】超清版,https://www.youtube.com/watch?v=YNSlpzr0ApY
最爱女笑星——杨蕾  【中国文艺 20160606】超清版,https://www.youtube.com/watch?v=To3G_gclqOA
向经典致敬 —— 著名词曲作家 吕远  【中国文艺 20160605】超清版,https://www.youtube.com/watch?v=lWlecL9b4_k
向经典致敬 —— 著名词曲作家 吕远  【中国文艺 20160604】超清版,https://www.youtube.com/watch?v=BqiFag3FoGc
最爱女笑星—— 黄晓娟  【中国文艺 20160603】超清版,https://www.youtube.com/watch?v=gJZYGSRpCNU
最爱女笑星 —— 高秀敏  【中国文艺 20160602】超清版,https://www.youtube.com/watch?v=DYlBPjxO0bI
最爱女笑星 —— 马丽  【中国文艺 20160601】超清版,https://www.youtube.com/watch?v=BM3j89m1H0c
最爱女笑星 —— 贾玲  【中国文艺 20160531】超清版,https://www.youtube.com/watch?v=K2dWXxpvGZw
最爱女笑星 —— 蔡明  【中国文艺 20160530】超清版,https://www.youtube.com/watch?v=CRCSvWQPS5E
阎肃专辑·欢乐阎肃  【中国文艺 20160529】超清版,https://www.youtube.com/watch?v=KgQbpwsTQTY
向经典致敬 —— 人民音乐家聂耳  【中国文艺 20160528】超清版,https://www.youtube.com/watch?v=fjmjdF_ZCt8
秦腔文武小生：李小锋  【中国文艺 20160527】超清版,https://www.youtube.com/watch?v=CqpKG9A_Kgg
网络与生活专题  【中国文艺 20160526】超清版,https://www.youtube.com/watch?v=8f3rtOWCgkM
演技实力派  【中国文艺 20160525】超清版,https://www.youtube.com/watch?v=OQfbKFH8j3M
演技实力派  【中国文艺 20160524】超清版,https://www.youtube.com/watch?v=vZCtBVZ_jKQ
不朽的传艺者  【中国文艺 20160523】超清版,https://www.youtube.com/watch?v=AwjXpr7Dvz4
不朽的传艺者  【中国文艺 20160522】超清版,https://www.youtube.com/watch?v=hbtaCwStvVM
向经典致敬 —— 男高音歌唱家 郭颂  【中国文艺 20160521】超清版,https://www.youtube.com/watch?v=gWimkIRl-ak
演技实力派  【中国文艺 20160520】超清版,https://www.youtube.com/watch?v=Y_YIZem5_qI
演技实力派  【中国文艺 20160519】超清版,https://www.youtube.com/watch?v=JgAsBWRcbpM
京剧一生 李世济  【中国文艺 20160518】超清版,https://www.youtube.com/watch?v=sJwQp36SXCM
演技实力派  【中国文艺 20160517】超清版,https://www.youtube.com/watch?v=GzcCf_VZAdw
演技实力派  【中国文艺 20160516】超清版,https://www.youtube.com/watch?v=5v4phveVrI4
魔法奇观  【中国文艺 20160515】超清版,https://www.youtube.com/watch?v=1X3j8z1kAlY
向经典致敬 —— 京韵大鼓表演艺术家骆玉笙  【中国文艺 20160514】超清版,https://www.youtube.com/watch?v=oy7qxVS3RdI
魔法奇观  【中国文艺 20160513】超清版,https://www.youtube.com/watch?v=6ADYX5aPoLc
魔法奇观  【中国文艺 20160512】超清版,https://www.youtube.com/watch?v=RfnXIzf6FX8
魔法奇观  【中国文艺 20160511】超清版,https://www.youtube.com/watch?v=W_LizBcp8wI
魔法奇观  【中国文艺 20160510】超清版,https://www.youtube.com/watch?v=-P6WnXoqYBk
魔法奇观  【中国文艺 20160509】超清版,https://www.youtube.com/watch?v=6bomwpsevPg
劳动最光荣  【中国文艺 20160508】超清版,https://www.youtube.com/watch?v=TZkz2TjxAtQ
劳动者的乐章  【中国文艺 20160507】超清版,https://www.youtube.com/watch?v=4Er3Ddwl_kQ
劳动最光荣  【中国文艺 20160506】超清版,https://www.youtube.com/watch?v=FbtnFp4Cv5w
劳动最光荣  【中国文艺 20160505】超清版,https://www.youtube.com/watch?v=PlMQfvZniMM
劳动最光荣  【中国文艺  20160504】超清版,https://www.youtube.com/watch?v=V4FdAesjLuc
劳动最光荣  【中国文艺 20160503】超清版,https://www.youtube.com/watch?v=fqJWt1YPzx4
劳动最光荣  【中国文艺 20160502】超清版,https://www.youtube.com/watch?v=qBLVkOsEYu4
向经典致敬 —— 京剧表演艺术家梅葆玖  【中国文艺 20160501】超清版,https://www.youtube.com/watch?v=nc0aWoye9NA
向经典致敬 —— 京剧表演艺术家梅葆玖  【中国文艺 20160430】超清版,https://www.youtube.com/watch?v=uFKJr1WH4AU
不朽的传艺者 —— 赵丽蓉老师   【中国文艺 20160429】超清版,https://www.youtube.com/watch?v=ebSSW6o3ke0
不朽的传艺者  【中国文艺 20160428】超清版,https://www.youtube.com/watch?v=Ii3RYDAqc5Q
不朽的传艺者  【中国文艺 20160427】超清版,https://www.youtube.com/watch?v=nTxdYB9v8sM
京剧表演艺术家 梅葆玖  【中国文艺 20160426】超清版,https://www.youtube.com/watch?v=XhlPEvbaRt8
不朽的传艺者  【中国文艺 20160425】超清版,https://www.youtube.com/watch?v=Nu3SO6cs3fA
向经典致敬 —— 作曲家赵季平  【中国文艺 20160424】超清版,https://www.youtube.com/watch?v=uzSc23FVJVQ
向经典致敬 —— 作曲家赵季平  【中国文艺 20160423】超清版,https://www.youtube.com/watch?v=RKcfVuM0eIg
【中国文艺 20160422】超清版,https://www.youtube.com/watch?v=tfkL-lS1SKg
词曲传音·左宏元  【中国文艺 20160421】超清版,https://www.youtube.com/watch?v=KYwI3EN3l90
词曲传音·左宏元  【中国文艺 20160420】超清版,https://www.youtube.com/watch?v=E9EVeptO9ck
词曲传音·庄奴  【中国文艺 20160419】超清版,https://www.youtube.com/watch?v=IWjUNYsheFk
——国宝档案,#genre#
Eng Sub Eng Sub 金陵拾粹——消失的宫殿  【国宝档案 20160607】超清版,https://www.youtube.com/watch?v=AK6QI6V3xy0
Eng Sub Eng Sub 金陵拾粹——名窑宝瓷话梅瓶  【国宝档案 20160606】超清版,https://www.youtube.com/watch?v=ACKgCZ0-8zc
Eng Sub Eng Sub 普陀古韵——万千波影多宝塔  【国宝档案 20160603】超清版,https://www.youtube.com/watch?v=I9NMbgu3qMc
Eng Sub Eng Sub 普陀古韵——穿僧服的使者  【国宝档案 20160602】超清版,https://www.youtube.com/watch?v=tiu0Ajjcabw
Eng Sub Eng Sub 普陀古韵——汉风藏韵金铜佛  【国宝档案 20160601】超清版,https://www.youtube.com/watch?v=wawOmjqCtUo
Eng Sub Eng Sub 普陀古韵——千里运来九龙殿  【国宝档案 20160531】超清版,https://www.youtube.com/watch?v=ydHGmhAB1Uc
Eng Sub Eng Sub 普陀古韵——刻在石上的唐画  【国宝档案 20160530】超清版,https://www.youtube.com/watch?v=kC8eJFA9RQ0
Eng Sub Eng Sub 古邑往事——名动乡里  【国宝档案 20160527】超清版,https://www.youtube.com/watch?v=yZiPSxb1Ycc
Eng Sub Eng Sub 古邑往事——义坊流年  【国宝档案 20160526】超清版,https://www.youtube.com/watch?v=Zzca4_fJEes
Eng Sub Eng Sub 古邑往事 —— 心学故里  【国宝档案 20160525】超清版,https://www.youtube.com/watch?v=Gm0LHzQTvQM
Eng Sub Eng Sub 古邑往事 —— 雕版小镇  【国宝档案 20160524】超清版,https://www.youtube.com/watch?v=5fYXPnkKh_I
Eng Sub Eng Sub Eng Sub 古邑往事 —— 商亦有道  【国宝档案 20160523】超清版,https://www.youtube.com/watch?v=ZvCLo-lcv38
Eng Sub Eng Sub Eng Sub 南宋烟云——一片丹心  【国宝档案 20160520】超清版,https://www.youtube.com/watch?v=P-KXMZwwctA
Eng Sub Eng Sub Eng Sub 南宋烟云——凤钗传情  【国宝档案 20160519】超清版,https://www.youtube.com/watch?v=k4d8R5tnDUU
Eng Sub Eng Sub Eng Sub 南宋烟云——家国情怀  【国宝档案 20160518】超清版,https://www.youtube.com/watch?v=VmKqM6SM5V0
Eng Sub Eng Sub Eng Sub 南宋烟云——中兴复古  【国宝档案 20160517】超清版,https://www.youtube.com/watch?v=1d2A1HBW0Nc
Eng Sub Eng Sub Eng Sub 南宋烟云——初定江南  【国宝档案 20160516】超清版,https://www.youtube.com/watch?v=DRy4UXAs-Zc
Eng Sub Eng Sub Eng Sub 中华成语话战国——鹬蚌相争  【国宝档案 20160513】超清版,https://www.youtube.com/watch?v=VkNzgVDsAqo
Eng Sub Eng Sub Eng Sub 中华成语话战国——图穷匕见  【国宝档案 20160512】超清版,https://www.youtube.com/watch?v=Uevr-4FBP6A
Eng Sub Eng Sub Eng Sub 中华成语话战国——完璧归赵  【国宝档案 20160511】超清版,https://www.youtube.com/watch?v=zoEqOdPqoek
Eng Sub 大墓未盗之谜：海昏侯如何逃脱“十室九空”的汉墓命运？Why Great Marquis Haihun's Tomb well-preserved?【国宝档案 20160510】超清版,https://www.youtube.com/watch?v=eSQvmeUqnzg
Eng Sub Eng Sub Eng Sub 汉墓疑云——江都王的生活  【国宝档案 20160509】超清版,https://www.youtube.com/watch?v=u2kzWy7_YcU
Eng Sub Eng Sub Eng Sub 汉墓疑云——武勇的诸侯王  【国宝档案 20160506】超清版,https://www.youtube.com/watch?v=W0zP_826ttw
Eng Sub Eng Sub Eng Sub 汉墓疑云——龙塘下的王陵  【国宝档案 20160505】超清版,https://www.youtube.com/watch?v=gs22tSh5kDA
Eng Sub Eng Sub Eng Sub 汉墓疑云——银印解谜团  【国宝档案20160504】超清版,https://www.youtube.com/watch?v=wONR5tEmOzg
Eng Sub Eng Sub Eng Sub 汉墓疑云——谁是盗墓贼  【国宝档案 20160503】超清版,https://www.youtube.com/watch?v=Jsx105ppOwc
Eng Sub Eng Sub Eng Sub 铁路往事——壮怀钱塘桥  【国宝档案 20160502】超清版,https://www.youtube.com/watch?v=1QI7qkMpOQo
Eng Sub Eng Sub Eng Sub 铁路往事——历史的车站  【国宝档案20160429】超清版,https://www.youtube.com/watch?v=pMkqdmQGgro
Eng Sub Eng Sub Eng Sub 铁路往事——京张铁路诞生记  【国宝档案 20160428】超清版,https://www.youtube.com/watch?v=g6CBMdeNnOQ
Eng Sub Eng Sub Eng Sub 铁路往事——蹒跚起步  【国宝档案 20160427】超清版,https://www.youtube.com/watch?v=a60YuOnkgmA
Eng Sub Eng Sub Eng Sub 治国良策——推行一条鞭法  【国宝档案 20160426】超清版,https://www.youtube.com/watch?v=dWQ3YKJD-Ug
Eng Sub Eng Sub Eng Sub 治国良策——统一度量衡  【国宝档案 20160425】超清版,https://www.youtube.com/watch?v=NKxu6DDHbfk
Eng Sub Eng Sub Eng Sub 太谷传奇——镖师保平安  【国宝档案 20160422】超清版,https://www.youtube.com/watch?v=BH1TSoqAkEg
Eng Sub Eng Sub Eng Sub 太谷传奇——乔家老票号  【国宝档案 20160421】超清版,https://www.youtube.com/watch?v=HAUFonCIBnw
Eng Sub Eng Sub Eng Sub 太谷传奇——商道传承【国宝档案 20160420】超清版,https://www.youtube.com/watch?v=lOGsHlk8dbs
Eng Sub Eng Sub Eng Sub 太谷传奇——以钟抵债  【国宝档案 20160419】超清版,https://www.youtube.com/watch?v=w76GjGssvdY
Eng Sub Eng Sub Eng Sub 太古传奇 —— 往日荣光  【国宝档案 20160418】超清版,https://www.youtube.com/watch?v=CDYFqEjJU5k
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——修园风波  【国宝档案 20160415】超清版,https://www.youtube.com/watch?v=BAb6_JGGW1Y
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——最后的主人  【国宝档案 20160414】超清版,https://www.youtube.com/watch?v=IXzj5lxHTTA
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——节俭皇帝  【国宝档案 20160413】超清版,https://www.youtube.com/watch?v=LmwRjnG6nKM
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——帝王母子情  【国宝档案 20160412】超清版,https://www.youtube.com/watch?v=RwSExKQeSB4
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——异域宠妃  【国宝档案 20160411】超清版,https://www.youtube.com/watch?v=E5uVmaztW1Y
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之圆明园——劳碌皇帝  【国宝档案 20160408】超清版,https://www.youtube.com/watch?v=jty_MjcVjZ0
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之颐和园——德和园戏迷  【国宝档案 20160407】超清版,https://www.youtube.com/watch?v=M1PmSqyXEDM
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之颐和园——乐寿堂燕居 【国宝档案 20160406】超清版,https://www.youtube.com/watch?v=uhfm9W9GYkI
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之颐和园——玉澜堂囚徒  【国宝档案 20160405】超清版,https://www.youtube.com/watch?v=WHQEu9rmlos
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之颐和园——仁寿殿变法  【国宝档案 20160404】超清版,https://www.youtube.com/watch?v=LuN575DwmCo
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑之颐和园——重修起风波  【国宝档案 20160401】超清版,https://www.youtube.com/watch?v=_LOsKlFj45g
Eng Sub 探秘皇家禁苑颐和园——苦心建园林  【国宝档案  20160331】超清版,https://www.youtube.com/watch?v=8ZcezBga5U4
Eng Sub Eng Sub Eng Sub 探秘皇家禁苑木兰围场——帐殿夜警  【国宝档案  20160330】超清版,https://www.youtube.com/watch?v=p978FMSvBCM
翰墨音缘,#genre#
第一期翰墨音缘—— 中国画家  冯远,https://www.youtube.com/watch?v=w54lDsnX9EE
第二期翰墨音缘——油画大师  靳尚谊,https://www.youtube.com/watch?v=R_63zx_wIng
第三期翰墨音缘——黄土画派  刘文西,https://www.youtube.com/watch?v=XVrFRy9hZ30
第四期翰墨音缘 ——版画泰斗  王琦,https://www.youtube.com/watch?v=EP2z1AJk60Q
第五期翰墨音缘—— 人物画家  史国良,https://www.youtube.com/watch?v=UTUCP63f6UE
第六期翰墨音缘——京味画家   马海芳,https://www.youtube.com/watch?v=dyOyrj0mFlA
第七期翰墨音缘—— 冰雪山水画   于志学,https://www.youtube.com/watch?v=vlhKd3BLa2Q
第八期翰墨音缘—— 书法大家  李铎,https://www.youtube.com/watch?v=DIM61jvSpzU
第九期翰墨音缘——著名戏剧学者、书法家   廖奔,https://www.youtube.com/watch?v=yXvkhTlLnc0
第十期翰墨音缘——著名画家  李小可,https://www.youtube.com/watch?v=KjrnrO2WZ74
第十一期翰墨音缘—— 著名书画家  吴欢,https://www.youtube.com/watch?v=-Kv3rIFy54k
第十二期翰墨音缘—— 学者、教育家   欧阳中石,https://www.youtube.com/watch?v=Dzi3hUu8FJA
第十三期翰墨音缘—— 著名画家  吴长江,https://www.youtube.com/watch?v=JKfvD-w4djo
第十四期翰墨音缘——著名书法家  丁嘉耕,https://www.youtube.com/watch?v=QWOJzOf8-0U
第十五期翰墨音缘—— 著名诗书画家  汪国新,https://www.youtube.com/watch?v=o7TdBdypQlE
第十六期翰墨音缘—— 著名画家  王阔海,https://www.youtube.com/watch?v=aKNQVds-4nw
第十七期翰墨音缘—— 美术大师   侯一民,https://www.youtube.com/watch?v=8YuYXCI11rA
第十八期翰墨音缘—— 文人画家  韩静霆,https://www.youtube.com/watch?v=pZ65N1IUL3c
走遍中国,#genre#
20150526 走遍中国  15集系列片探秘新发现（5）——奇台秘境探奇事,https://www.youtube.com/watch?v=6Rwz8vzrJkY
20150525 走遍中国  15集系列片探秘新发现（4）——天坑生活也精彩,https://www.youtube.com/watch?v=nLH6unXJ0zI
20150524 走遍中国  15集系列片探秘新发现（3） 目击喀纳斯湖“水怪”,https://www.youtube.com/watch?v=ZYffr5RDVQ4
20150523 走遍中国  15集系列片探秘新发现（2） 喀纳斯湖“水怪”谜踪,https://www.youtube.com/watch?v=zYTR8Sj40w4
20150522 走遍中国  15集系列片探秘新发现（1） 神秘的六个大脚印,https://www.youtube.com/watch?v=rA8jKQBKHRo
